"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"cbd",0.031,0,10,3.32177830445744e-58,0,25,"mix_cbd_rh",20
"cbd",0,0,5,3.32177830445744e-58,0,25,"mix_cbd_rh",20
"cbd",0,0,1,3.32177830445744e-58,0,25,"mix_cbd_rh",20
"lc",0,0.006,1,4.90905288287863e-25,0,25,"mix_cbd_rh",20
"lc",0,0,5,4.90905288287863e-25,0,25,"mix_cbd_rh",20
"lc",0,0,10,4.90905288287863e-25,0,25,"mix_cbd_rh",20
"m6",0,0,5,0.00027802318679236,0,25,"mix_cbd_rh",20
"m6",0,0,10,0.00027802318679236,0,25,"mix_cbd_rh",20
"m6",0.127,0.148,1,0.00027802318679236,0,25,"mix_cbd_rh",20
"rh",0.091,0.082,1,0.000627270142359854,0,25,"mix_cbd_rh",20
"rh",0,0,5,0.000627270142359854,0,25,"mix_cbd_rh",20
"rh",0,0,10,0.000627270142359854,0,25,"mix_cbd_rh",20
"apc",1,1,10,4.67726139381304e-87,0,26,"mix_cbd_rh",20
"apc",0.253,0.265,1,4.67726139381304e-87,0,26,"mix_cbd_rh",20
"apc",0.89,1,5,4.67726139381304e-87,0,26,"mix_cbd_rh",20
"cbd",0,0,10,6.0604300612486e-24,0,26,"mix_cbd_rh",20
"cbd",0,0,5,6.0604300612486e-24,0,26,"mix_cbd_rh",20
"cbd",0,0,1,6.0604300612486e-24,0,26,"mix_cbd_rh",20
"lc",0,0.005,1,2.10030169248333e-124,0,26,"mix_cbd_rh",20
"lc",0.018,0,5,2.10030169248333e-124,0,26,"mix_cbd_rh",20
"lc",0,0,10,2.10030169248333e-124,0,26,"mix_cbd_rh",20
"m6",0,0,5,1,0,26,"mix_cbd_rh",20
"m6",0,0,10,1,0,26,"mix_cbd_rh",20
"m6",0.143,0.062,1,1,0,26,"mix_cbd_rh",20
"rh",0.604,0.668,1,1.46661200367713e-119,0,26,"mix_cbd_rh",20
"rh",0.093,0,5,1.46661200367713e-119,0,26,"mix_cbd_rh",20
"rh",0,0,10,1.46661200367713e-119,0,26,"mix_cbd_rh",20
"apc",0.969,1,10,1.93303780809546e-102,0,27,"mix_cbd_rh",20
"apc",0.652,0.702,1,1.93303780809546e-102,0,27,"mix_cbd_rh",20
"apc",0.693,1,5,1.93303780809546e-102,0,27,"mix_cbd_rh",20
"cbd",0,0,10,2.12364979137185e-44,0,27,"mix_cbd_rh",20
"cbd",0,0,5,2.12364979137185e-44,0,27,"mix_cbd_rh",20
"cbd",0.088,0,1,2.12364979137185e-44,0,27,"mix_cbd_rh",20
"lc",0.26,0.072,1,1.04620482977638e-130,0,27,"mix_cbd_rh",20
"lc",0.306,0,5,1.04620482977638e-130,0,27,"mix_cbd_rh",20
"lc",0.031,0,10,1.04620482977638e-130,0,27,"mix_cbd_rh",20
"m6",0.001,0,5,1,0,27,"mix_cbd_rh",20
"m6",0,0,10,1,0,27,"mix_cbd_rh",20
"m6",0,0.175,1,1,0,27,"mix_cbd_rh",20
"rh",0,0.051,1,5.10334317555653e-133,0,27,"mix_cbd_rh",20
"rh",0,0,5,5.10334317555653e-133,0,27,"mix_cbd_rh",20
"rh",0,0,10,5.10334317555653e-133,0,27,"mix_cbd_rh",20
"apc",1,1,10,3.58104536477012e-98,0,28,"mix_cbd_rh",20
"apc",0.19,0.11,1,3.58104536477012e-98,0,28,"mix_cbd_rh",20
"apc",0.898,1,5,3.58104536477012e-98,0,28,"mix_cbd_rh",20
"cbd",0,0,10,3.21472618962594e-45,0,28,"mix_cbd_rh",20
"cbd",0,0,5,3.21472618962594e-45,0,28,"mix_cbd_rh",20
"cbd",0.147,0,1,3.21472618962594e-45,0,28,"mix_cbd_rh",20
"lc",0,0,1,1.48708708689547e-138,0,28,"mix_cbd_rh",20
"lc",0.102,0,5,1.48708708689547e-138,0,28,"mix_cbd_rh",20
"lc",0,0,10,1.48708708689547e-138,0,28,"mix_cbd_rh",20
"m6",0,0,5,1,0,28,"mix_cbd_rh",20
"m6",0,0,10,1,0,28,"mix_cbd_rh",20
"m6",0.663,0.889,1,1,0,28,"mix_cbd_rh",20
"rh",0,0,1,3.76640068755687e-131,0,28,"mix_cbd_rh",20
"rh",0,0,5,3.76640068755687e-131,0,28,"mix_cbd_rh",20
"rh",0,0,10,3.76640068755687e-131,0,28,"mix_cbd_rh",20
"apc",0.702,1,10,7.07454887091941e-90,0,29,"mix_cbd_rh",20
"apc",0.002,0.343,1,7.07454887091941e-90,0,29,"mix_cbd_rh",20
"apc",0.921,1,5,7.07454887091941e-90,0,29,"mix_cbd_rh",20
"cbd",0,0,10,2.2268416326153e-31,0,29,"mix_cbd_rh",20
"cbd",0,0,5,2.2268416326153e-31,0,29,"mix_cbd_rh",20
"cbd",0,0,1,2.2268416326153e-31,0,29,"mix_cbd_rh",20
"lc",0.36,0.038,1,6.81425961885606e-126,0,29,"mix_cbd_rh",20
"lc",0.079,0,5,6.81425961885606e-126,0,29,"mix_cbd_rh",20
"lc",0,0,10,6.81425961885606e-126,0,29,"mix_cbd_rh",20
"m6",0,0,5,1,0,29,"mix_cbd_rh",20
"m6",0.298,0,10,1,0,29,"mix_cbd_rh",20
"m6",0.638,0.589,1,1,0,29,"mix_cbd_rh",20
"rh",0,0.03,1,9.56455628517132e-125,0,29,"mix_cbd_rh",20
"rh",0,0,5,9.56455628517132e-125,0,29,"mix_cbd_rh",20
"rh",0,0,10,9.56455628517132e-125,0,29,"mix_cbd_rh",20
"apc",1,1,10,4.06254607861726e-102,0,30,"mix_cbd_rh",20
"apc",0.001,0.066,1,4.06254607861726e-102,0,30,"mix_cbd_rh",20
"apc",1,1,5,4.06254607861726e-102,0,30,"mix_cbd_rh",20
"cbd",0,0,10,1.1366647295607e-36,0,30,"mix_cbd_rh",20
"cbd",0,0,5,1.1366647295607e-36,0,30,"mix_cbd_rh",20
"cbd",0,0,1,1.1366647295607e-36,0,30,"mix_cbd_rh",20
"lc",0,0.004,1,1.50986597135327e-137,0,30,"mix_cbd_rh",20
"lc",0,0,5,1.50986597135327e-137,0,30,"mix_cbd_rh",20
"lc",0,0,10,1.50986597135327e-137,0,30,"mix_cbd_rh",20
"m6",0,0,5,1,0,30,"mix_cbd_rh",20
"m6",0,0,10,1,0,30,"mix_cbd_rh",20
"m6",0.861,0.921,1,1,0,30,"mix_cbd_rh",20
"rh",0.137,0.01,1,3.9556152241146e-134,0,30,"mix_cbd_rh",20
"rh",0,0,5,3.9556152241146e-134,0,30,"mix_cbd_rh",20
"rh",0,0,10,3.9556152241146e-134,0,30,"mix_cbd_rh",20
"apc",0.911,1,10,2.08087096136481e-100,0,31,"mix_cbd_rh",20
"apc",0.901,0.443,1,2.08087096136481e-100,0,31,"mix_cbd_rh",20
"apc",0.93,1,5,2.08087096136481e-100,0,31,"mix_cbd_rh",20
"cbd",0,0,10,6.00272656755425e-48,0,31,"mix_cbd_rh",20
"cbd",0,0,5,6.00272656755425e-48,0,31,"mix_cbd_rh",20
"cbd",0.099,0,1,6.00272656755425e-48,0,31,"mix_cbd_rh",20
"lc",0,0,1,1.27394507144865e-142,0,31,"mix_cbd_rh",20
"lc",0.07,0,5,1.27394507144865e-142,0,31,"mix_cbd_rh",20
"lc",0,0,10,1.27394507144865e-142,0,31,"mix_cbd_rh",20
"m6",0,0,5,1,0,31,"mix_cbd_rh",20
"m6",0.089,0,10,1,0,31,"mix_cbd_rh",20
"m6",0,0.555,1,1,0,31,"mix_cbd_rh",20
"rh",0,0.001,1,1.97327107879109e-135,0,31,"mix_cbd_rh",20
"rh",0,0,5,1.97327107879109e-135,0,31,"mix_cbd_rh",20
"rh",0,0,10,1.97327107879109e-135,0,31,"mix_cbd_rh",20
"apc",0.989,1,10,7.14628033928181e-92,0,32,"mix_cbd_rh",20
"apc",0,0.019,1,7.14628033928181e-92,0,32,"mix_cbd_rh",20
"apc",0.523,1,5,7.14628033928181e-92,0,32,"mix_cbd_rh",20
"cbd",0,0,10,2.55894179001169e-50,0,32,"mix_cbd_rh",20
"cbd",0.113,0,5,2.55894179001169e-50,0,32,"mix_cbd_rh",20
"cbd",0.003,0,1,2.55894179001169e-50,0,32,"mix_cbd_rh",20
"lc",0.95,0.924,1,5.13986153240766e-130,0,32,"mix_cbd_rh",20
"lc",0.243,0,5,5.13986153240766e-130,0,32,"mix_cbd_rh",20
"lc",0.011,0,10,5.13986153240766e-130,0,32,"mix_cbd_rh",20
"m6",0,0,5,1,0,32,"mix_cbd_rh",20
"m6",0,0,10,1,0,32,"mix_cbd_rh",20
"m6",0,0,1,1,0,32,"mix_cbd_rh",20
"rh",0.047,0.056,1,1.01817354866667e-124,0,32,"mix_cbd_rh",20
"rh",0.121,0,5,1.01817354866667e-124,0,32,"mix_cbd_rh",20
"rh",0,0,10,1.01817354866667e-124,0,32,"mix_cbd_rh",20
"apc",0.971,1,10,4.21659072094594e-98,0,33,"mix_cbd_rh",20
"apc",0,0.079,1,4.21659072094594e-98,0,33,"mix_cbd_rh",20
"apc",0.792,1,5,4.21659072094594e-98,0,33,"mix_cbd_rh",20
"cbd",0.029,0,10,3.72897193972718e-46,0,33,"mix_cbd_rh",20
"cbd",0,0,5,3.72897193972718e-46,0,33,"mix_cbd_rh",20
"cbd",0.078,0,1,3.72897193972718e-46,0,33,"mix_cbd_rh",20
"lc",0.148,0.125,1,7.0944450187412e-135,0,33,"mix_cbd_rh",20
"lc",0.107,0,5,7.0944450187412e-135,0,33,"mix_cbd_rh",20
"lc",0,0,10,7.0944450187412e-135,0,33,"mix_cbd_rh",20
"m6",0,0,5,1,0,33,"mix_cbd_rh",20
"m6",0,0,10,1,0,33,"mix_cbd_rh",20
"m6",0.223,0.375,1,1,0,33,"mix_cbd_rh",20
"rh",0.551,0.42,1,6.54109820147591e-127,0,33,"mix_cbd_rh",20
"rh",0.101,0,5,6.54109820147591e-127,0,33,"mix_cbd_rh",20
"rh",0,0,10,6.54109820147591e-127,0,33,"mix_cbd_rh",20
"apc",1,1,10,3.26838561835253e-97,0,34,"mix_cbd_rh",20
"apc",0,0.02,1,3.26838561835253e-97,0,34,"mix_cbd_rh",20
"apc",0.998,1,5,3.26838561835253e-97,0,34,"mix_cbd_rh",20
"cbd",0,0,10,8.36540816582646e-49,0,34,"mix_cbd_rh",20
"cbd",0,0,5,8.36540816582646e-49,0,34,"mix_cbd_rh",20
"cbd",0,0,1,8.36540816582646e-49,0,34,"mix_cbd_rh",20
"lc",0,0,1,1.02015802374042e-129,0,34,"mix_cbd_rh",20
"lc",0.002,0,5,1.02015802374042e-129,0,34,"mix_cbd_rh",20
"lc",0,0,10,1.02015802374042e-129,0,34,"mix_cbd_rh",20
"m6",0,0,5,1,0,34,"mix_cbd_rh",20
"m6",0,0,10,1,0,34,"mix_cbd_rh",20
"m6",1,0.979,1,1,0,34,"mix_cbd_rh",20
"rh",0,0,1,9.25169960742976e-128,0,34,"mix_cbd_rh",20
"rh",0,0,5,9.25169960742976e-128,0,34,"mix_cbd_rh",20
"rh",0,0,10,9.25169960742976e-128,0,34,"mix_cbd_rh",20
"apc",0.997,1,10,5.28088284096799e-100,0,35,"mix_cbd_rh",20
"apc",0,0.017,1,5.28088284096799e-100,0,35,"mix_cbd_rh",20
"apc",0.877,1,5,5.28088284096799e-100,0,35,"mix_cbd_rh",20
"cbd",0,0,10,7.03672522984352e-44,0,35,"mix_cbd_rh",20
"cbd",0.02,0,5,7.03672522984352e-44,0,35,"mix_cbd_rh",20
"cbd",0,0,1,7.03672522984352e-44,0,35,"mix_cbd_rh",20
"lc",0.06,0,1,2.35579746453516e-134,0,35,"mix_cbd_rh",20
"lc",0.103,0,5,2.35579746453516e-134,0,35,"mix_cbd_rh",20
"lc",0,0,10,2.35579746453516e-134,0,35,"mix_cbd_rh",20
"m6",0,0,5,1,0,35,"mix_cbd_rh",20
"m6",0.003,0,10,1,0,35,"mix_cbd_rh",20
"m6",0.94,0.971,1,1,0,35,"mix_cbd_rh",20
"rh",0,0.011,1,2.46546933224209e-128,0,35,"mix_cbd_rh",20
"rh",0,0,5,2.46546933224209e-128,0,35,"mix_cbd_rh",20
"rh",0,0,10,2.46546933224209e-128,0,35,"mix_cbd_rh",20
"apc",0.562,0.674,10,1.4678256340992e-132,0,36,"mix_cbd_rh",20
"apc",0.165,0.244,1,1.4678256340992e-132,0,36,"mix_cbd_rh",20
"apc",0.925,1,5,1.4678256340992e-132,0,36,"mix_cbd_rh",20
"cbd",0.438,0.064,10,4.23312978386805e-66,0,36,"mix_cbd_rh",20
"cbd",0.041,0,5,4.23312978386805e-66,0,36,"mix_cbd_rh",20
"cbd",0,0,1,4.23312978386805e-66,0,36,"mix_cbd_rh",20
"lc",0,0,1,2.71899010735348e-168,0,36,"mix_cbd_rh",20
"lc",0.034,0,5,2.71899010735348e-168,0,36,"mix_cbd_rh",20
"lc",0,0,10,2.71899010735348e-168,0,36,"mix_cbd_rh",20
"m6",0,0,5,1,0,36,"mix_cbd_rh",20
"m6",0,0.262,10,1,0,36,"mix_cbd_rh",20
"m6",0.835,0.756,1,1,0,36,"mix_cbd_rh",20
"rh",0,0,1,3.68427498388839e-168,0,36,"mix_cbd_rh",20
"rh",0,0,5,3.68427498388839e-168,0,36,"mix_cbd_rh",20
"rh",0,0,10,3.68427498388839e-168,0,36,"mix_cbd_rh",20
"apc",1,1,10,1.52646293341885e-104,0,37,"mix_cbd_rh",20
"apc",0,0.001,1,1.52646293341885e-104,0,37,"mix_cbd_rh",20
"apc",0.837,1,5,1.52646293341885e-104,0,37,"mix_cbd_rh",20
"cbd",0,0,10,1.59568483830418e-47,0,37,"mix_cbd_rh",20
"cbd",0.163,0,5,1.59568483830418e-47,0,37,"mix_cbd_rh",20
"cbd",0,0,1,1.59568483830418e-47,0,37,"mix_cbd_rh",20
"lc",0.738,0.995,1,1.60415807241336e-144,0,37,"mix_cbd_rh",20
"lc",0,0,5,1.60415807241336e-144,0,37,"mix_cbd_rh",20
"lc",0,0,10,1.60415807241336e-144,0,37,"mix_cbd_rh",20
"m6",0,0,5,1,0,37,"mix_cbd_rh",20
"m6",0,0,10,1,0,37,"mix_cbd_rh",20
"m6",0.262,0.002,1,1,0,37,"mix_cbd_rh",20
"rh",0,0.002,1,4.67636493374967e-138,0,37,"mix_cbd_rh",20
"rh",0,0,5,4.67636493374967e-138,0,37,"mix_cbd_rh",20
"rh",0,0,10,4.67636493374967e-138,0,37,"mix_cbd_rh",20
"apc",1,1,10,1.10559016476286e-93,0,38,"mix_cbd_rh",20
"apc",0.559,0.497,1,1.10559016476286e-93,0,38,"mix_cbd_rh",20
"apc",0.658,1,5,1.10559016476286e-93,0,38,"mix_cbd_rh",20
"cbd",0,0,10,4.71430572154027e-54,0,38,"mix_cbd_rh",20
"cbd",0.125,0,5,4.71430572154027e-54,0,38,"mix_cbd_rh",20
"cbd",0,0,1,4.71430572154027e-54,0,38,"mix_cbd_rh",20
"lc",0.085,0.088,1,2.92114409188755e-130,0,38,"mix_cbd_rh",20
"lc",0.217,0,5,2.92114409188755e-130,0,38,"mix_cbd_rh",20
"lc",0,0,10,2.92114409188755e-130,0,38,"mix_cbd_rh",20
"m6",0,0,5,1,0,38,"mix_cbd_rh",20
"m6",0,0,10,1,0,38,"mix_cbd_rh",20
"m6",0.085,0.081,1,1,0,38,"mix_cbd_rh",20
"rh",0.27,0.334,1,1.09885449777748e-126,0,38,"mix_cbd_rh",20
"rh",0,0,5,1.09885449777748e-126,0,38,"mix_cbd_rh",20
"rh",0,0,10,1.09885449777748e-126,0,38,"mix_cbd_rh",20
"apc",1,1,10,8.61011228783373e-94,0,39,"mix_cbd_rh",20
"apc",0,0.057,1,8.61011228783373e-94,0,39,"mix_cbd_rh",20
"apc",0.533,0.876,5,8.61011228783373e-94,0,39,"mix_cbd_rh",20
"cbd",0,0,10,2.10698318993817e-49,0,39,"mix_cbd_rh",20
"cbd",0,0,5,2.10698318993817e-49,0,39,"mix_cbd_rh",20
"cbd",0,0,1,2.10698318993817e-49,0,39,"mix_cbd_rh",20
"lc",0.692,0.796,1,2.44836849026959e-126,0,39,"mix_cbd_rh",20
"lc",0.001,0,5,2.44836849026959e-126,0,39,"mix_cbd_rh",20
"lc",0,0,10,2.44836849026959e-126,0,39,"mix_cbd_rh",20
"m6",0.296,0.124,5,1,0,39,"mix_cbd_rh",20
"m6",0,0,10,1,0,39,"mix_cbd_rh",20
"m6",0.308,0.109,1,1,0,39,"mix_cbd_rh",20
"rh",0,0.038,1,6.4710399815695e-126,0,39,"mix_cbd_rh",20
"rh",0.171,0,5,6.4710399815695e-126,0,39,"mix_cbd_rh",20
"rh",0,0,10,6.4710399815695e-126,0,39,"mix_cbd_rh",20
"apc",0.996,1,10,1.36248079324117e-98,0,40,"mix_cbd_rh",20
"apc",0,0.173,1,1.36248079324117e-98,0,40,"mix_cbd_rh",20
"apc",0.588,1,5,1.36248079324117e-98,0,40,"mix_cbd_rh",20
"cbd",0.003,0,10,3.03916295015183e-42,0,40,"mix_cbd_rh",20
"cbd",0.247,0,5,3.03916295015183e-42,0,40,"mix_cbd_rh",20
"cbd",0,0,1,3.03916295015183e-42,0,40,"mix_cbd_rh",20
"lc",0,0,1,7.02904829538604e-140,0,40,"mix_cbd_rh",20
"lc",0.164,0,5,7.02904829538604e-140,0,40,"mix_cbd_rh",20
"lc",0,0,10,7.02904829538604e-140,0,40,"mix_cbd_rh",20
"m6",0,0,5,1,0,40,"mix_cbd_rh",20
"m6",0,0,10,1,0,40,"mix_cbd_rh",20
"m6",1,0.827,1,1,0,40,"mix_cbd_rh",20
"rh",0,0,1,7.54796382184522e-132,0,40,"mix_cbd_rh",20
"rh",0,0,5,7.54796382184522e-132,0,40,"mix_cbd_rh",20
"rh",0,0,10,7.54796382184522e-132,0,40,"mix_cbd_rh",20
"apc",0.957,1,10,1.23178606464324e-89,0,41,"mix_cbd_rh",20
"apc",0,0.076,1,1.23178606464324e-89,0,41,"mix_cbd_rh",20
"apc",0.591,1,5,1.23178606464324e-89,0,41,"mix_cbd_rh",20
"cbd",0,0,10,1.3111709427959e-46,0,41,"mix_cbd_rh",20
"cbd",0.096,0,5,1.3111709427959e-46,0,41,"mix_cbd_rh",20
"cbd",0,0,1,1.3111709427959e-46,0,41,"mix_cbd_rh",20
"lc",0.162,0.005,1,8.42391525663872e-122,0,41,"mix_cbd_rh",20
"lc",0.071,0,5,8.42391525663872e-122,0,41,"mix_cbd_rh",20
"lc",0.01,0,10,8.42391525663872e-122,0,41,"mix_cbd_rh",20
"m6",0,0,5,1,0,41,"mix_cbd_rh",20
"m6",0.031,0,10,1,0,41,"mix_cbd_rh",20
"m6",0.838,0.911,1,1,0,41,"mix_cbd_rh",20
"rh",0,0.008,1,6.91328739288553e-121,0,41,"mix_cbd_rh",20
"rh",0.241,0,5,6.91328739288553e-121,0,41,"mix_cbd_rh",20
"rh",0.002,0,10,6.91328739288553e-121,0,41,"mix_cbd_rh",20
"apc",0.966,1,10,4.49695261263883e-97,0,42,"mix_cbd_rh",20
"apc",0.408,0.42,1,4.49695261263883e-97,0,42,"mix_cbd_rh",20
"apc",0.702,1,5,4.49695261263883e-97,0,42,"mix_cbd_rh",20
"cbd",0,0,10,2.39281868737469e-44,0,42,"mix_cbd_rh",20
"cbd",0.25,0,5,2.39281868737469e-44,0,42,"mix_cbd_rh",20
"cbd",0,0,1,2.39281868737469e-44,0,42,"mix_cbd_rh",20
"lc",0,0.002,1,2.13498792793486e-137,0,42,"mix_cbd_rh",20
"lc",0,0,5,2.13498792793486e-137,0,42,"mix_cbd_rh",20
"lc",0,0,10,2.13498792793486e-137,0,42,"mix_cbd_rh",20
"m6",0,0,5,1,0,42,"mix_cbd_rh",20
"m6",0.034,0,10,1,0,42,"mix_cbd_rh",20
"m6",0.592,0.513,1,1,0,42,"mix_cbd_rh",20
"rh",0,0.065,1,6.24014034535469e-133,0,42,"mix_cbd_rh",20
"rh",0.048,0,5,6.24014034535469e-133,0,42,"mix_cbd_rh",20
"rh",0,0,10,6.24014034535469e-133,0,42,"mix_cbd_rh",20
"apc",0.96,1,10,4.86971404880183e-96,0,43,"mix_cbd_rh",20
"apc",0.001,0.258,1,4.86971404880183e-96,0,43,"mix_cbd_rh",20
"apc",0.99,1,5,4.86971404880183e-96,0,43,"mix_cbd_rh",20
"cbd",0.04,0,10,6.16263470437738e-37,0,43,"mix_cbd_rh",20
"cbd",0,0,5,6.16263470437738e-37,0,43,"mix_cbd_rh",20
"cbd",0,0,1,6.16263470437738e-37,0,43,"mix_cbd_rh",20
"lc",0.054,0.002,1,1.75886719767486e-130,0,43,"mix_cbd_rh",20
"lc",0,0,5,1.75886719767486e-130,0,43,"mix_cbd_rh",20
"lc",0,0,10,1.75886719767486e-130,0,43,"mix_cbd_rh",20
"m6",0,0,5,1,0,43,"mix_cbd_rh",20
"m6",0,0,10,1,0,43,"mix_cbd_rh",20
"m6",0.945,0.738,1,1,0,43,"mix_cbd_rh",20
"rh",0,0.002,1,2.47630722038799e-132,0,43,"mix_cbd_rh",20
"rh",0.01,0,5,2.47630722038799e-132,0,43,"mix_cbd_rh",20
"rh",0,0,10,2.47630722038799e-132,0,43,"mix_cbd_rh",20
"apc",1,1,10,2.09322708698445e-95,0,44,"mix_cbd_rh",20
"apc",1,0.846,1,2.09322708698445e-95,0,44,"mix_cbd_rh",20
"apc",0.999,1,5,2.09322708698445e-95,0,44,"mix_cbd_rh",20
"cbd",0,0,10,2.08295282967278e-46,0,44,"mix_cbd_rh",20
"cbd",0,0,5,2.08295282967278e-46,0,44,"mix_cbd_rh",20
"cbd",0,0,1,2.08295282967278e-46,0,44,"mix_cbd_rh",20
"lc",0,0,1,5.65230747317438e-135,0,44,"mix_cbd_rh",20
"lc",0.001,0,5,5.65230747317438e-135,0,44,"mix_cbd_rh",20
"lc",0,0,10,5.65230747317438e-135,0,44,"mix_cbd_rh",20
"m6",0,0,5,1,0,44,"mix_cbd_rh",20
"m6",0,0,10,1,0,44,"mix_cbd_rh",20
"m6",0,0.153,1,1,0,44,"mix_cbd_rh",20
"rh",0,0,1,3.12707058594756e-129,0,44,"mix_cbd_rh",20
"rh",0,0,5,3.12707058594756e-129,0,44,"mix_cbd_rh",20
"rh",0,0,10,3.12707058594756e-129,0,44,"mix_cbd_rh",20
"apc",0.711,1,10,2.48065145536217e-95,0,45,"mix_cbd_rh",20
"apc",0,0.174,1,2.48065145536217e-95,0,45,"mix_cbd_rh",20
"apc",0.982,1,5,2.48065145536217e-95,0,45,"mix_cbd_rh",20
"cbd",0,0,10,6.9538522625025e-45,0,45,"mix_cbd_rh",20
"cbd",0.018,0,5,6.9538522625025e-45,0,45,"mix_cbd_rh",20
"cbd",0,0,1,6.9538522625025e-45,0,45,"mix_cbd_rh",20
"lc",0,0.001,1,1.76993797033884e-134,0,45,"mix_cbd_rh",20
"lc",0,0,5,1.76993797033884e-134,0,45,"mix_cbd_rh",20
"lc",0,0,10,1.76993797033884e-134,0,45,"mix_cbd_rh",20
"m6",0,0,5,1,0,45,"mix_cbd_rh",20
"m6",0.289,0,10,1,0,45,"mix_cbd_rh",20
"m6",0.878,0.816,1,1,0,45,"mix_cbd_rh",20
"rh",0.121,0.008,1,2.94653631724509e-130,0,45,"mix_cbd_rh",20
"rh",0,0,5,2.94653631724509e-130,0,45,"mix_cbd_rh",20
"rh",0,0,10,2.94653631724509e-130,0,45,"mix_cbd_rh",20
"apc",0.806,1,10,6.89542788530419e-100,0,46,"mix_cbd_rh",20
"apc",0.587,0.601,1,6.89542788530419e-100,0,46,"mix_cbd_rh",20
"apc",0.808,1,5,6.89542788530419e-100,0,46,"mix_cbd_rh",20
"cbd",0.017,0,10,7.15857905159827e-43,0,46,"mix_cbd_rh",20
"cbd",0.029,0,5,7.15857905159827e-43,0,46,"mix_cbd_rh",20
"cbd",0,0,1,7.15857905159827e-43,0,46,"mix_cbd_rh",20
"lc",0,0.011,1,3.38694919709617e-132,0,46,"mix_cbd_rh",20
"lc",0.082,0,5,3.38694919709617e-132,0,46,"mix_cbd_rh",20
"lc",0,0,10,3.38694919709617e-132,0,46,"mix_cbd_rh",20
"m6",0.08,0,5,1,0,46,"mix_cbd_rh",20
"m6",0.177,0,10,1,0,46,"mix_cbd_rh",20
"m6",0.049,0.061,1,1,0,46,"mix_cbd_rh",20
"rh",0.364,0.327,1,8.81257479935411e-134,0,46,"mix_cbd_rh",20
"rh",0,0,5,8.81257479935411e-134,0,46,"mix_cbd_rh",20
"rh",0,0,10,8.81257479935411e-134,0,46,"mix_cbd_rh",20
"apc",1,1,10,7.66070920621342e-99,0,47,"mix_cbd_rh",20
"apc",0.863,0.632,1,7.66070920621342e-99,0,47,"mix_cbd_rh",20
"apc",0.81,1,5,7.66070920621342e-99,0,47,"mix_cbd_rh",20
"cbd",0,0,10,3.26205623053001e-36,0,47,"mix_cbd_rh",20
"cbd",0.034,0,5,3.26205623053001e-36,0,47,"mix_cbd_rh",20
"cbd",0,0,1,3.26205623053001e-36,0,47,"mix_cbd_rh",20
"lc",0,0.001,1,1.19849024537445e-138,0,47,"mix_cbd_rh",20
"lc",0,0,5,1.19849024537445e-138,0,47,"mix_cbd_rh",20
"lc",0,0,10,1.19849024537445e-138,0,47,"mix_cbd_rh",20
"m6",0,0,5,1,0,47,"mix_cbd_rh",20
"m6",0,0,10,1,0,47,"mix_cbd_rh",20
"m6",0.042,0.275,1,1,0,47,"mix_cbd_rh",20
"rh",0.095,0.092,1,2.20176250949748e-133,0,47,"mix_cbd_rh",20
"rh",0.156,0,5,2.20176250949748e-133,0,47,"mix_cbd_rh",20
"rh",0,0,10,2.20176250949748e-133,0,47,"mix_cbd_rh",20
"apc",1,1,10,0.096258519453779,0,48,"mix_cbd_rh",20
"apc",1,0.761,1,0.096258519453779,0,48,"mix_cbd_rh",20
"apc",1,1,5,0.096258519453779,0,48,"mix_cbd_rh",20
"cbd",0,0,10,8.54496395053686e-57,0,48,"mix_cbd_rh",20
"cbd",0,0,5,8.54496395053686e-57,0,48,"mix_cbd_rh",20
"cbd",0,0,1,8.54496395053686e-57,0,48,"mix_cbd_rh",20
"lc",0,0.005,1,1.55240203740919e-14,0,48,"mix_cbd_rh",20
"lc",0,0,5,1.55240203740919e-14,0,48,"mix_cbd_rh",20
"lc",0,0,10,1.55240203740919e-14,0,48,"mix_cbd_rh",20
"m6",0,0,5,0.903741480539165,0,48,"mix_cbd_rh",20
"m6",0,0,10,0.903741480539165,0,48,"mix_cbd_rh",20
"m6",0,0.231,1,0.903741480539165,0,48,"mix_cbd_rh",20
"rh",0,0.002,1,7.03998341028885e-12,0,48,"mix_cbd_rh",20
"rh",0,0,5,7.03998341028885e-12,0,48,"mix_cbd_rh",20
"rh",0,0,10,7.03998341028885e-12,0,48,"mix_cbd_rh",20
"apc",1,1,10,3.06660534475557e-90,0,49,"mix_cbd_rh",20
"apc",0.236,0.421,1,3.06660534475557e-90,0,49,"mix_cbd_rh",20
"apc",1,1,5,3.06660534475557e-90,0,49,"mix_cbd_rh",20
"cbd",0,0,10,2.29120168497751e-31,0,49,"mix_cbd_rh",20
"cbd",0,0,5,2.29120168497751e-31,0,49,"mix_cbd_rh",20
"cbd",0,0,1,2.29120168497751e-31,0,49,"mix_cbd_rh",20
"lc",0.125,0.075,1,5.36394887891583e-122,0,49,"mix_cbd_rh",20
"lc",0,0,5,5.36394887891583e-122,0,49,"mix_cbd_rh",20
"lc",0,0,10,5.36394887891583e-122,0,49,"mix_cbd_rh",20
"m6",0,0,5,1,0,49,"mix_cbd_rh",20
"m6",0,0,10,1,0,49,"mix_cbd_rh",20
"m6",0.503,0.317,1,1,0,49,"mix_cbd_rh",20
