"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"apc",0.991,1,5,0.997844072157072,0,39,"apc",50
"cbd",0,0,10,2.44615914102772e-241,0,39,"apc",50
"cbd",0.009,0,5,2.44615914102772e-241,0,39,"apc",50
"cbd",0,0,1,2.44615914102772e-241,0,39,"apc",50
"lc",0,0,1,2.98541247273389e-305,0,39,"apc",50
"lc",0,0,5,2.98541247273389e-305,0,39,"apc",50
"lc",0,0,10,2.98541247273389e-305,0,39,"apc",50
"m6",0,0,5,2.7200406808514e-14,0,39,"apc",50
"m6",0,0,10,2.7200406808514e-14,0,39,"apc",50
"m6",0.911,0.658,1,2.7200406808514e-14,0,39,"apc",50
"rh",0.086,0.072,1,0.0021559278429012,0,39,"apc",50
"rh",0,0,5,0.0021559278429012,0,39,"apc",50
"rh",0,0,10,0.0021559278429012,0,39,"apc",50
"apc",1,1,10,0.999791176170207,0,40,"apc",50
"apc",0.363,0.444,1,0.999791176170207,0,40,"apc",50
"apc",0.961,1,5,0.999791176170207,0,40,"apc",50
"cbd",0,0,10,3.56778095666019e-267,0,40,"apc",50
"cbd",0.002,0,5,3.56778095666019e-267,0,40,"apc",50
"cbd",0,0,1,3.56778095666019e-267,0,40,"apc",50
"lc",0,0,1,8.00129323605463e-313,0,40,"apc",50
"lc",0,0,5,8.00129323605463e-313,0,40,"apc",50
"lc",0,0,10,8.00129323605463e-313,0,40,"apc",50
"m6",0.001,0,5,2.56722500907709e-31,0,40,"apc",50
"m6",0,0,10,2.56722500907709e-31,0,40,"apc",50
"m6",0.465,0.426,1,2.56722500907709e-31,0,40,"apc",50
"rh",0.172,0.131,1,0.000208823829793108,0,40,"apc",50
"rh",0.035,0,5,0.000208823829793108,0,40,"apc",50
"rh",0,0,10,0.000208823829793108,0,40,"apc",50
"apc",0.999,1,10,0.999999575917286,0,41,"apc",50
"apc",0.963,0.771,1,0.999999575917286,0,41,"apc",50
"apc",1,1,5,0.999999575917286,0,41,"apc",50
"cbd",0,0,10,6.99720302324877e-244,0,41,"apc",50
"cbd",0,0,5,6.99720302324877e-244,0,41,"apc",50
"cbd",0,0,1,6.99720302324877e-244,0,41,"apc",50
"lc",0.036,0,1,6.54925366466e-301,0,41,"apc",50
"lc",0,0,5,6.54925366466e-301,0,41,"apc",50
"lc",0,0,10,6.54925366466e-301,0,41,"apc",50
"m6",0,0,5,2.66992156535059e-24,0,41,"apc",50
"m6",0.001,0,10,2.66992156535059e-24,0,41,"apc",50
"m6",0,0.132,1,2.66992156535059e-24,0,41,"apc",50
"rh",0,0.097,1,4.24082713817128e-07,0,41,"apc",50
"rh",0,0,5,4.24082713817128e-07,0,41,"apc",50
"rh",0,0,10,4.24082713817128e-07,0,41,"apc",50
"apc",1,1,10,0.999945948227349,0,42,"apc",50
"apc",1,0.707,1,0.999945948227349,0,42,"apc",50
"apc",0.997,1,5,0.999945948227349,0,42,"apc",50
"cbd",0,0,10,1.30631308449235e-254,0,42,"apc",50
"cbd",0,0,5,1.30631308449235e-254,0,42,"apc",50
"cbd",0,0,1,1.30631308449235e-254,0,42,"apc",50
"lc",0,0,1,1.92012915871044e-305,0,42,"apc",50
"lc",0,0,5,1.92012915871044e-305,0,42,"apc",50
"lc",0,0,10,1.92012915871044e-305,0,42,"apc",50
"m6",0.003,0,5,1.69710229546262e-30,0,42,"apc",50
"m6",0,0,10,1.69710229546262e-30,0,42,"apc",50
"m6",0,0.289,1,1.69710229546262e-30,0,42,"apc",50
"rh",0,0.003,1,5.40517726507825e-05,0,42,"apc",50
"rh",0,0,5,5.40517726507825e-05,0,42,"apc",50
"rh",0,0,10,5.40517726507825e-05,0,42,"apc",50
"apc",0.995,1,10,0.999985889626566,0,43,"apc",50
"apc",0.914,0.567,1,0.999985889626566,0,43,"apc",50
"apc",1,1,5,0.999985889626566,0,43,"apc",50
"cbd",0,0,10,1.34997452503395e-273,0,43,"apc",50
"cbd",0,0,5,1.34997452503395e-273,0,43,"apc",50
"cbd",0,0,1,1.34997452503395e-273,0,43,"apc",50
"lc",0,0,1,1.46435622705241e-318,0,43,"apc",50
"lc",0,0,5,1.46435622705241e-318,0,43,"apc",50
"lc",0,0,10,1.46435622705241e-318,0,43,"apc",50
"m6",0,0,5,7.68109210321325e-30,0,43,"apc",50
"m6",0.005,0,10,7.68109210321325e-30,0,43,"apc",50
"m6",0.086,0.266,1,7.68109210321325e-30,0,43,"apc",50
"rh",0,0.167,1,1.41103734338898e-05,0,43,"apc",50
"rh",0,0,5,1.41103734338898e-05,0,43,"apc",50
"rh",0,0,10,1.41103734338898e-05,0,43,"apc",50
"apc",1,1,10,0.99988484925599,0,44,"apc",50
"apc",0.357,0.441,1,0.99988484925599,0,44,"apc",50
"apc",1,1,5,0.99988484925599,0,44,"apc",50
"cbd",0,0,10,7.53729290656749e-257,0,44,"apc",50
"cbd",0,0,5,7.53729290656749e-257,0,44,"apc",50
"cbd",0,0,1,7.53729290656749e-257,0,44,"apc",50
"lc",0,0,1,2.31143671750369e-319,0,44,"apc",50
"lc",0,0,5,2.31143671750369e-319,0,44,"apc",50
"lc",0,0,10,2.31143671750369e-319,0,44,"apc",50
"m6",0,0,5,1.52017119268813e-24,0,44,"apc",50
"m6",0,0,10,1.52017119268813e-24,0,44,"apc",50
"m6",0.643,0.557,1,1.52017119268813e-24,0,44,"apc",50
"rh",0,0.002,1,0.000115150744009605,0,44,"apc",50
"rh",0,0,5,0.000115150744009605,0,44,"apc",50
"rh",0,0,10,0.000115150744009605,0,44,"apc",50
"apc",0.617,1,10,0.994396313003123,0,45,"apc",50
"apc",0,0.253,1,0.994396313003123,0,45,"apc",50
"apc",1,1,5,0.994396313003123,0,45,"apc",50
"cbd",0,0,10,1.43630580922983e-225,0,45,"apc",50
"cbd",0,0,5,1.43630580922983e-225,0,45,"apc",50
"cbd",0,0,1,1.43630580922983e-225,0,45,"apc",50
"lc",0,0,1,6.99739712629187e-268,0,45,"apc",50
"lc",0,0,5,6.99739712629187e-268,0,45,"apc",50
"lc",0,0,10,6.99739712629187e-268,0,45,"apc",50
"m6",0,0,5,4.07063180074285e-26,0,45,"apc",50
"m6",0.339,0,10,4.07063180074285e-26,0,45,"apc",50
"m6",0.479,0.38,1,4.07063180074285e-26,0,45,"apc",50
"rh",0.521,0.367,1,0.00560368699687639,0,45,"apc",50
"rh",0,0,5,0.00560368699687639,0,45,"apc",50
"rh",0.044,0,10,0.00560368699687639,0,45,"apc",50
"apc",0.617,1,10,0.800542202489431,0,46,"apc",50
"apc",0.95,0.883,1,0.800542202489431,0,46,"apc",50
"apc",0.935,0.999,5,0.800542202489431,0,46,"apc",50
"cbd",0,0,10,1.41340697507809e-260,0,46,"apc",50
"cbd",0,0,5,1.41340697507809e-260,0,46,"apc",50
"cbd",0.046,0,1,1.41340697507809e-260,0,46,"apc",50
"lc",0,0,1,0,0,46,"apc",50
"lc",0,0,5,0,0,46,"apc",50
"lc",0,0,10,0,0,46,"apc",50
"m6",0.065,0.001,5,1.9244232365304e-28,0,46,"apc",50
"m6",0.383,0,10,1.9244232365304e-28,0,46,"apc",50
"m6",0.004,0.11,1,1.9244232365304e-28,0,46,"apc",50
"rh",0,0.007,1,0.199457797510569,0,46,"apc",50
"rh",0,0,5,0.199457797510569,0,46,"apc",50
"rh",0,0,10,0.199457797510569,0,46,"apc",50
"apc",1,1,10,0.999783374241904,0,47,"apc",50
"apc",0.653,0.683,1,0.999783374241904,0,47,"apc",50
"apc",1,1,5,0.999783374241904,0,47,"apc",50
"cbd",0,0,10,4.84375996436908e-252,0,47,"apc",50
"cbd",0,0,5,4.84375996436908e-252,0,47,"apc",50
"cbd",0,0,1,4.84375996436908e-252,0,47,"apc",50
"lc",0.087,0,1,3.71748882040036e-296,0,47,"apc",50
"lc",0,0,5,3.71748882040036e-296,0,47,"apc",50
"lc",0,0,10,3.71748882040036e-296,0,47,"apc",50
"m6",0,0,5,1.18253245863357e-37,0,47,"apc",50
"m6",0,0,10,1.18253245863357e-37,0,47,"apc",50
"m6",0.044,0.006,1,1.18253245863357e-37,0,47,"apc",50
"rh",0.216,0.311,1,0.000216625758096239,0,47,"apc",50
"rh",0,0,5,0.000216625758096239,0,47,"apc",50
"rh",0,0,10,0.000216625758096239,0,47,"apc",50
"apc",1,1,10,0.981898994970462,0,48,"apc",50
"apc",0,0.024,1,0.981898994970462,0,48,"apc",50
"apc",0.911,1,5,0.981898994970462,0,48,"apc",50
"cbd",0,0,10,7.64786331726585e-242,0,48,"apc",50
"cbd",0.089,0,5,7.64786331726585e-242,0,48,"apc",50
"cbd",0,0,1,7.64786331726585e-242,0,48,"apc",50
"lc",0.085,0,1,5.6426809632905e-299,0,48,"apc",50
"lc",0,0,5,5.6426809632905e-299,0,48,"apc",50
"lc",0,0,10,5.6426809632905e-299,0,48,"apc",50
"m6",0,0,5,1.65114841694931e-21,0,48,"apc",50
"m6",0,0,10,1.65114841694931e-21,0,48,"apc",50
"m6",0.915,0.975,1,1.65114841694931e-21,0,48,"apc",50
"rh",0,0.001,1,0.0181010050295379,0,48,"apc",50
"rh",0,0,5,0.0181010050295379,0,48,"apc",50
"rh",0,0,10,0.0181010050295379,0,48,"apc",50
"apc",1,1,10,0.74424058621595,0,49,"apc",50
"apc",0,0.291,1,0.74424058621595,0,49,"apc",50
"apc",1,1,5,0.74424058621595,0,49,"apc",50
"cbd",0,0,10,4.45289729722051e-208,0,49,"apc",50
"cbd",0,0,5,4.45289729722051e-208,0,49,"apc",50
"cbd",0,0,1,4.45289729722051e-208,0,49,"apc",50
"lc",0,0,1,1.89945169094187e-279,0,49,"apc",50
"lc",0,0,5,1.89945169094187e-279,0,49,"apc",50
"lc",0,0,10,1.89945169094187e-279,0,49,"apc",50
"m6",0,0,5,5.43123446106965e-21,0,49,"apc",50
"m6",0,0,10,5.43123446106965e-21,0,49,"apc",50
"m6",1,0.698,1,5.43123446106965e-21,0,49,"apc",50
"rh",0,0.011,1,0.25575941378405,0,49,"apc",50
"rh",0,0,5,0.25575941378405,0,49,"apc",50
"rh",0,0,10,0.25575941378405,0,49,"apc",50
"apc",0.585,1,10,0.999546085794229,0,50,"apc",50
"apc",1,0.898,1,0.999546085794229,0,50,"apc",50
"apc",0.853,1,5,0.999546085794229,0,50,"apc",50
"cbd",0.012,0,10,7.87572871859547e-261,0,50,"apc",50
"cbd",0.147,0,5,7.87572871859547e-261,0,50,"apc",50
"cbd",0,0,1,7.87572871859547e-261,0,50,"apc",50
"lc",0,0,1,7.24300236803267e-321,0,50,"apc",50
"lc",0,0,5,7.24300236803267e-321,0,50,"apc",50
"lc",0,0,10,7.24300236803267e-321,0,50,"apc",50
"m6",0,0,5,1.12095195987499e-35,0,50,"apc",50
"m6",0.403,0,10,1.12095195987499e-35,0,50,"apc",50
"m6",0,0.057,1,1.12095195987499e-35,0,50,"apc",50
"rh",0,0.046,1,0.000453914205771237,0,50,"apc",50
"rh",0,0,5,0.000453914205771237,0,50,"apc",50
"rh",0,0,10,0.000453914205771237,0,50,"apc",50
"apc",0.913,1,10,0.999952596865924,0,51,"apc",50
"apc",0.979,0.753,1,0.999952596865924,0,51,"apc",50
"apc",0.97,1,5,0.999952596865924,0,51,"apc",50
"cbd",0,0,10,9.84042331801377e-231,0,51,"apc",50
"cbd",0.03,0,5,9.84042331801377e-231,0,51,"apc",50
"cbd",0.014,0,1,9.84042331801377e-231,0,51,"apc",50
"lc",0,0,1,4.69594600855521e-272,0,51,"apc",50
"lc",0,0,5,4.69594600855521e-272,0,51,"apc",50
"lc",0,0,10,4.69594600855521e-272,0,51,"apc",50
"m6",0,0,5,1.2731803230513e-38,0,51,"apc",50
"m6",0.087,0,10,1.2731803230513e-38,0,51,"apc",50
"m6",0.007,0.192,1,1.2731803230513e-38,0,51,"apc",50
"rh",0.001,0.055,1,4.7403134076451e-05,0,51,"apc",50
"rh",0,0,5,4.7403134076451e-05,0,51,"apc",50
"rh",0,0,10,4.7403134076451e-05,0,51,"apc",50
"apc",0.999,1,10,0.992624987146814,0,52,"apc",50
"apc",0.444,0.436,1,0.992624987146814,0,52,"apc",50
"apc",1,1,5,0.992624987146814,0,52,"apc",50
"cbd",0,0,10,5.30566750738772e-240,0,52,"apc",50
"cbd",0,0,5,5.30566750738772e-240,0,52,"apc",50
"cbd",0,0,1,5.30566750738772e-240,0,52,"apc",50
"lc",0.029,0,1,6.36014156161373e-294,0,52,"apc",50
"lc",0,0,5,6.36014156161373e-294,0,52,"apc",50
"lc",0,0,10,6.36014156161373e-294,0,52,"apc",50
"m6",0,0,5,4.04500629137935e-19,0,52,"apc",50
"m6",0.001,0,10,4.04500629137935e-19,0,52,"apc",50
"m6",0.527,0.562,1,4.04500629137935e-19,0,52,"apc",50
"rh",0,0.002,1,0.00737501285318596,0,52,"apc",50
"rh",0,0,5,0.00737501285318596,0,52,"apc",50
"rh",0,0,10,0.00737501285318596,0,52,"apc",50
"apc",1,1,10,0.999989482985817,0,53,"apc",50
"apc",0,0.207,1,0.999989482985817,0,53,"apc",50
"apc",1,1,5,0.999989482985817,0,53,"apc",50
"cbd",0,0,10,3.7230647108211e-225,0,53,"apc",50
"cbd",0,0,5,3.7230647108211e-225,0,53,"apc",50
"cbd",0,0,1,3.7230647108211e-225,0,53,"apc",50
"lc",0,0,1,3.30902001807311e-294,0,53,"apc",50
"lc",0,0,5,3.30902001807311e-294,0,53,"apc",50
"lc",0,0,10,3.30902001807311e-294,0,53,"apc",50
"m6",0,0,5,4.77549627351127e-17,0,53,"apc",50
"m6",0,0,10,4.77549627351127e-17,0,53,"apc",50
"m6",1,0.768,1,4.77549627351127e-17,0,53,"apc",50
"rh",0,0.025,1,1.0517014183263e-05,0,53,"apc",50
"rh",0,0,5,1.0517014183263e-05,0,53,"apc",50
"rh",0,0,10,1.0517014183263e-05,0,53,"apc",50
"apc",0,0.07,10,0.997892313339969,0,54,"apc",50
"apc",0.014,0.351,1,0.997892313339969,0,54,"apc",50
"apc",0.999,1,5,0.997892313339969,0,54,"apc",50
"cbd",0.127,0,10,1.99237907879498e-255,0,54,"apc",50
"cbd",0,0,5,1.99237907879498e-255,0,54,"apc",50
"cbd",0,0,1,1.99237907879498e-255,0,54,"apc",50
"lc",0,0,1,1.22034214522788e-321,0,54,"apc",50
"lc",0,0,5,1.22034214522788e-321,0,54,"apc",50
"lc",0,0,10,1.22034214522788e-321,0,54,"apc",50
"m6",0,0,5,6.29097424734342e-24,0,54,"apc",50
"m6",0.873,0.93,10,6.29097424734342e-24,0,54,"apc",50
"m6",0.986,0.648,1,6.29097424734342e-24,0,54,"apc",50
"rh",0,0,1,0.00210768666003128,0,54,"apc",50
"rh",0.001,0,5,0.00210768666003128,0,54,"apc",50
"rh",0,0,10,0.00210768666003128,0,54,"apc",50
"apc",1,1,10,0.00126124184208437,0,55,"apc",50
"apc",0,0.018,1,0.00126124184208437,0,55,"apc",50
"apc",0.871,1,5,0.00126124184208437,0,55,"apc",50
"cbd",0,0,10,1.51929647922477e-231,0,55,"apc",50
"cbd",0.128,0,5,1.51929647922477e-231,0,55,"apc",50
"cbd",0,0,1,1.51929647922477e-231,0,55,"apc",50
"lc",0.012,0,1,3.86810552070586e-291,0,55,"apc",50
"lc",0,0,5,3.86810552070586e-291,0,55,"apc",50
"lc",0,0,10,3.86810552070586e-291,0,55,"apc",50
"m6",0,0,5,2.76748592966143e-25,0,55,"apc",50
"m6",0,0,10,2.76748592966143e-25,0,55,"apc",50
"m6",0.38,0.378,1,2.76748592966143e-25,0,55,"apc",50
"rh",0.608,0.604,1,0.998738758157916,0,55,"apc",50
"rh",0,0,5,0.998738758157916,0,55,"apc",50
"rh",0,0,10,0.998738758157916,0,55,"apc",50
"apc",0.426,0.252,10,0.999878884640603,0,56,"apc",50
"apc",0.998,0.933,1,0.999878884640603,0,56,"apc",50
"apc",1,1,5,0.999878884640603,0,56,"apc",50
"cbd",0,0,10,5.74192328016038e-245,0,56,"apc",50
"cbd",0,0,5,5.74192328016038e-245,0,56,"apc",50
"cbd",0,0,1,5.74192328016038e-245,0,56,"apc",50
"lc",0,0,1,2.14564746350603e-290,0,56,"apc",50
"lc",0,0,5,2.14564746350603e-290,0,56,"apc",50
"lc",0,0,10,2.14564746350603e-290,0,56,"apc",50
"m6",0,0,5,4.69927291839561e-50,0,56,"apc",50
"m6",0.574,0.748,10,4.69927291839561e-50,0,56,"apc",50
"m6",0.001,0.048,1,4.69927291839561e-50,0,56,"apc",50
"rh",0.001,0.018,1,0.000121115359397199,0,56,"apc",50
"rh",0,0,5,0.000121115359397199,0,56,"apc",50
"rh",0,0,10,0.000121115359397199,0,56,"apc",50
"apc",1,1,10,0.999980092498842,0,57,"apc",50
"apc",1,0.778,1,0.999980092498842,0,57,"apc",50
"apc",1,1,5,0.999980092498842,0,57,"apc",50
"cbd",0,0,10,3.39860469802863e-270,0,57,"apc",50
"cbd",0,0,5,3.39860469802863e-270,0,57,"apc",50
"cbd",0,0,1,3.39860469802863e-270,0,57,"apc",50
"lc",0,0,1,0,0,57,"apc",50
"lc",0,0,5,0,0,57,"apc",50
"lc",0,0,10,0,0,57,"apc",50
"m6",0,0,5,1.80463500605999e-30,0,57,"apc",50
"m6",0,0,10,1.80463500605999e-30,0,57,"apc",50
"m6",0,0.208,1,1.80463500605999e-30,0,57,"apc",50
"rh",0,0.014,1,1.99075011583794e-05,0,57,"apc",50
"rh",0,0,5,1.99075011583794e-05,0,57,"apc",50
"rh",0,0,10,1.99075011583794e-05,0,57,"apc",50
"apc",0.775,1,10,3.00425983970957e-07,0,58,"apc",50
"apc",0.643,0.47,1,3.00425983970957e-07,0,58,"apc",50
"apc",0.985,1,5,3.00425983970957e-07,0,58,"apc",50
"cbd",0,0,10,1.35035216549428e-232,0,58,"apc",50
"cbd",0.015,0,5,1.35035216549428e-232,0,58,"apc",50
"cbd",0,0,1,1.35035216549428e-232,0,58,"apc",50
"lc",0,0,1,2.03550967925513e-307,0,58,"apc",50
"lc",0,0,5,2.03550967925513e-307,0,58,"apc",50
"lc",0,0,10,2.03550967925513e-307,0,58,"apc",50
"m6",0,0,5,4.44649872247143e-28,0,58,"apc",50
"m6",0.225,0,10,4.44649872247143e-28,0,58,"apc",50
"m6",0.292,0.378,1,4.44649872247143e-28,0,58,"apc",50
"rh",0.066,0.152,1,0.999999699574016,0,58,"apc",50
"rh",0,0,5,0.999999699574016,0,58,"apc",50
"rh",0,0,10,0.999999699574016,0,58,"apc",50
"apc",0.863,1,10,4.12079014091111e-09,0,59,"apc",50
"apc",0,0.159,1,4.12079014091111e-09,0,59,"apc",50
"apc",0.793,1,5,4.12079014091111e-09,0,59,"apc",50
"cbd",0.137,0,10,2.0957126412557e-236,0,59,"apc",50
"cbd",0.207,0,5,2.0957126412557e-236,0,59,"apc",50
"cbd",0,0,1,2.0957126412557e-236,0,59,"apc",50
"lc",0,0,1,2.48705076651703e-298,0,59,"apc",50
"lc",0,0,5,2.48705076651703e-298,0,59,"apc",50
"lc",0,0,10,2.48705076651703e-298,0,59,"apc",50
"m6",0,0,5,1.83581807859705e-21,0,59,"apc",50
"m6",0,0,10,1.83581807859705e-21,0,59,"apc",50
"m6",0.485,0.402,1,1.83581807859705e-21,0,59,"apc",50
"rh",0.515,0.439,1,0.99999999587921,0,59,"apc",50
"rh",0,0,5,0.99999999587921,0,59,"apc",50
"rh",0,0,10,0.99999999587921,0,59,"apc",50
"apc",1,1,10,0.99999988138095,0,60,"apc",50
"apc",1,0.782,1,0.99999988138095,0,60,"apc",50
"apc",1,1,5,0.99999988138095,0,60,"apc",50
"cbd",0,0,10,5.24895670912761e-281,0,60,"apc",50
"cbd",0,0,5,5.24895670912761e-281,0,60,"apc",50
"cbd",0,0,1,5.24895670912761e-281,0,60,"apc",50
"lc",0,0,1,0,0,60,"apc",50
"lc",0,0,5,0,0,60,"apc",50
"lc",0,0,10,0,0,60,"apc",50
"m6",0,0,5,1.13997432253669e-31,0,60,"apc",50
"m6",0,0,10,1.13997432253669e-31,0,60,"apc",50
"m6",0,0.194,1,1.13997432253669e-31,0,60,"apc",50
"rh",0,0.024,1,1.18619049996242e-07,0,60,"apc",50
"rh",0,0,5,1.18619049996242e-07,0,60,"apc",50
"rh",0,0,10,1.18619049996242e-07,0,60,"apc",50
"apc",1,1,10,0.184713499150631,0,61,"apc",50
"apc",0.542,0.449,1,0.184713499150631,0,61,"apc",50
"apc",1,1,5,0.184713499150631,0,61,"apc",50
"cbd",0,0,10,2.95860236185461e-245,0,61,"apc",50
"cbd",0,0,5,2.95860236185461e-245,0,61,"apc",50
"cbd",0,0,1,2.95860236185461e-245,0,61,"apc",50
"lc",0.043,0,1,1.15940714641335e-309,0,61,"apc",50
"lc",0,0,5,1.15940714641335e-309,0,61,"apc",50
"lc",0,0,10,1.15940714641335e-309,0,61,"apc",50
"m6",0,0,5,4.37458686359165e-20,0,61,"apc",50
"m6",0,0,10,4.37458686359165e-20,0,61,"apc",50
"m6",0.415,0.495,1,4.37458686359165e-20,0,61,"apc",50
"rh",0,0.055,1,0.815286500849369,0,61,"apc",50
"rh",0,0,5,0.815286500849369,0,61,"apc",50
"rh",0,0,10,0.815286500849369,0,61,"apc",50
"apc",1,1,10,0.51165644531385,0,62,"apc",50
"apc",0,0.023,1,0.51165644531385,0,62,"apc",50
"apc",0.734,1,5,0.51165644531385,0,62,"apc",50
"cbd",0,0,10,7.18422878644853e-245,0,62,"apc",50
"cbd",0.266,0,5,7.18422878644853e-245,0,62,"apc",50
"cbd",0,0,1,7.18422878644853e-245,0,62,"apc",50
"lc",0,0,1,6.80133386760745e-292,0,62,"apc",50
"lc",0,0,5,6.80133386760745e-292,0,62,"apc",50
"lc",0,0,10,6.80133386760745e-292,0,62,"apc",50
"m6",0,0,5,2.98608124052831e-24,0,62,"apc",50
"m6",0,0,10,2.98608124052831e-24,0,62,"apc",50
"m6",1,0.958,1,2.98608124052831e-24,0,62,"apc",50
"rh",0,0.019,1,0.48834355468615,0,62,"apc",50
"rh",0,0,5,0.48834355468615,0,62,"apc",50
"rh",0,0,10,0.48834355468615,0,62,"apc",50
"apc",0.974,1,10,0.999999994716368,0,63,"apc",50
"apc",0.74,0.751,1,0.999999994716368,0,63,"apc",50
"apc",1,1,5,0.999999994716368,0,63,"apc",50
"cbd",0,0,10,1.42473261121766e-264,0,63,"apc",50
"cbd",0,0,5,1.42473261121766e-264,0,63,"apc",50
"cbd",0,0,1,1.42473261121766e-264,0,63,"apc",50
"lc",0,0,1,0,0,63,"apc",50
"lc",0,0,5,0,0,63,"apc",50
"lc",0,0,10,0,0,63,"apc",50
"m6",0,0,5,1.19202991636604e-35,0,63,"apc",50
"m6",0.026,0,10,1.19202991636604e-35,0,63,"apc",50
"m6",0.26,0.219,1,1.19202991636604e-35,0,63,"apc",50
"rh",0,0.03,1,5.28363216541346e-09,0,63,"apc",50
"rh",0,0,5,5.28363216541346e-09,0,63,"apc",50
"rh",0,0,10,5.28363216541346e-09,0,63,"apc",50
"apc",0.919,1,10,0.999999990609969,0,64,"apc",50
"apc",0.512,0.473,1,0.999999990609969,0,64,"apc",50
"apc",0.995,1,5,0.999999990609969,0,64,"apc",50
"cbd",0.081,0,10,1.15838331981438e-252,0,64,"apc",50
"cbd",0,0,5,1.15838331981438e-252,0,64,"apc",50
"cbd",0,0,1,1.15838331981438e-252,0,64,"apc",50
"lc",0,0,1,1.72410984606907e-311,0,64,"apc",50
"lc",0,0,5,1.72410984606907e-311,0,64,"apc",50
"lc",0,0,10,1.72410984606907e-311,0,64,"apc",50
"m6",0,0,5,2.10844925757286e-39,0,64,"apc",50
"m6",0,0,10,2.10844925757286e-39,0,64,"apc",50
"m6",0.488,0.46,1,2.10844925757286e-39,0,64,"apc",50
"rh",0,0.067,1,9.39003121522375e-09,0,64,"apc",50
"rh",0.005,0,5,9.39003121522375e-09,0,64,"apc",50
"rh",0,0,10,9.39003121522375e-09,0,64,"apc",50
"apc",0.999,1,10,0.999961883336841,0,65,"apc",50
"apc",0,0.104,1,0.999961883336841,0,65,"apc",50
"apc",0.732,0.254,5,0.999961883336841,0,65,"apc",50
"cbd",0,0,10,6.22762936291555e-276,0,65,"apc",50
"cbd",0.268,0,5,6.22762936291555e-276,0,65,"apc",50
"cbd",0,0,1,6.22762936291555e-276,0,65,"apc",50
"lc",0,0,1,0,0,65,"apc",50
"lc",0,0,5,0,0,65,"apc",50
"lc",0,0,10,0,0,65,"apc",50
"m6",0,0.746,5,8.69853741332647e-37,0,65,"apc",50
"m6",0.001,0,10,8.69853741332647e-37,0,65,"apc",50
"m6",1,0.883,1,8.69853741332647e-37,0,65,"apc",50
"rh",0,0.013,1,3.81166631594225e-05,0,65,"apc",50
"rh",0,0,5,3.81166631594225e-05,0,65,"apc",50
"rh",0,0,10,3.81166631594225e-05,0,65,"apc",50
"apc",1,1,10,0.999999953595243,0,66,"apc",50
"apc",1,0.765,1,0.999999953595243,0,66,"apc",50
"apc",1,1,5,0.999999953595243,0,66,"apc",50
"cbd",0,0,10,1.09883071049217e-270,0,66,"apc",50
"cbd",0,0,5,1.09883071049217e-270,0,66,"apc",50
"cbd",0,0,1,1.09883071049217e-270,0,66,"apc",50
"lc",0,0,1,0,0,66,"apc",50
"lc",0,0,5,0,0,66,"apc",50
"lc",0,0,10,0,0,66,"apc",50
"m6",0,0,5,1.02289766292635e-41,0,66,"apc",50
"m6",0,0,10,1.02289766292635e-41,0,66,"apc",50
"m6",0,0.016,1,1.02289766292635e-41,0,66,"apc",50
"rh",0,0.219,1,4.6404757284987e-08,0,66,"apc",50
"rh",0,0,5,4.6404757284987e-08,0,66,"apc",50
"rh",0,0,10,4.6404757284987e-08,0,66,"apc",50
"apc",0.728,1,10,0.999998158866298,0,67,"apc",50
"apc",0.444,0.461,1,0.999998158866298,0,67,"apc",50
"apc",1,1,5,0.999998158866298,0,67,"apc",50
"cbd",0,0,10,1.948380777147e-256,0,67,"apc",50
"cbd",0,0,5,1.948380777147e-256,0,67,"apc",50
"cbd",0,0,1,1.948380777147e-256,0,67,"apc",50
"lc",0,0,1,9.4853628517512e-308,0,67,"apc",50
"lc",0,0,5,9.4853628517512e-308,0,67,"apc",50
"lc",0,0,10,9.4853628517512e-308,0,67,"apc",50
"m6",0,0,5,4.99836739597529e-40,0,67,"apc",50
"m6",0.272,0,10,4.99836739597529e-40,0,67,"apc",50
"m6",0.556,0.512,1,4.99836739597529e-40,0,67,"apc",50
"rh",0,0.027,1,1.84113370213511e-06,0,67,"apc",50
"rh",0,0,5,1.84113370213511e-06,0,67,"apc",50
"rh",0,0,10,1.84113370213511e-06,0,67,"apc",50
"apc",1,1,10,0.99999636354412,0,68,"apc",50
"apc",0.033,0.281,1,0.99999636354412,0,68,"apc",50
"apc",1,1,5,0.99999636354412,0,68,"apc",50
"cbd",0,0,10,1.04624614168637e-263,0,68,"apc",50
"cbd",0,0,5,1.04624614168637e-263,0,68,"apc",50
"cbd",0,0,1,1.04624614168637e-263,0,68,"apc",50
"lc",0,0,1,5.34099565225519e-312,0,68,"apc",50
"lc",0,0,5,5.34099565225519e-312,0,68,"apc",50
"lc",0,0,10,5.34099565225519e-312,0,68,"apc",50
"m6",0,0,5,1.54694348021263e-75,0,68,"apc",50
"m6",0,0,10,1.54694348021263e-75,0,68,"apc",50
"m6",0.967,0.719,1,1.54694348021263e-75,0,68,"apc",50
"rh",0,0,1,3.63645588007927e-06,0,68,"apc",50
"rh",0,0,5,3.63645588007927e-06,0,68,"apc",50
"rh",0,0,10,3.63645588007927e-06,0,68,"apc",50
"apc",0.965,1,10,0.999993778942949,0,69,"apc",50
"apc",0.255,0.381,1,0.999993778942949,0,69,"apc",50
