x,a_x
72,-2.947578562184938
73,-2.8681125057440893
74,-2.764370732375291
75,-2.675301742557839
76,-2.566816345286432
77,-2.4708925345006283
78,-2.3812108899935733
79,-2.2653701672462505
80,-2.1790946162281917
81,-2.0888756473801933
82,-1.9932909305990174
83,-1.8816302971510566
84,-1.787762514054281
85,-1.6754299459649384
86,-1.5883051846847966
87,-1.4920047823126672
88,-1.3994793596038175
89,-1.2994238432713128
90,-1.191853184865841
50,-5.0033047746344135
51,-4.906481419740567
52,-4.813166994454201
53,-4.709342014603428
54,-4.6275760994999775
55,-4.532939844864976
56,-4.423754363277407
57,-4.329764863298451
58,-4.2280013050644225
59,-4.130851214985345
60,-4.0345678621304355
61,-3.9377069338716812
62,-3.8443439792676344
63,-3.762164159427135
64,-3.670790952118999
65,-3.572120246129829
66,-3.4707369732651245
67,-3.401038995097762
68,-3.301268085168772
69,-3.1979489186058485
70,-3.105810490919234
71,-3.016642241271409
72,-2.9204704340102134
73,-2.8333033897023556
74,-2.739879964896838
75,-2.6408714183092084
76,-2.5413402316070504
77,-2.4450781746839465
78,-2.3402948732920326
79,-2.2463682826396965
80,-2.1468871592655927
81,-2.0587049623807383
82,-1.9465616452537104
83,-1.8501735981286578
84,-1.7486286816896535
85,-1.6424344311365475
86,-1.552625368015359
87,-1.455422140855542
88,-1.3618549487209999
89,-1.2540408179027123
90,-1.1566302701127358
50,-4.9977168029717225
51,-4.885620157950203
52,-4.797721946356579
53,-4.695063008931012
54,-4.606200124246563
55,-4.508297228468453
56,-4.418645519783227
57,-4.317102340927518
58,-4.226435906161329
59,-4.129639777964929
60,-4.029805984860524
61,-3.9559494494285894
62,-3.845892847538625
63,-3.7647252207907216
64,-3.6676676095945413
65,-3.571469758912937
66,-3.462886512621227
67,-3.3949747183957655
68,-3.309664561399066
69,-3.198506299019944
70,-3.110100356907518
71,-3.0332881414029367
72,-2.9288597496945763
73,-2.8422860907569576
74,-2.7489297775206585
75,-2.650068110436087
76,-2.548976548366097
77,-2.455277508980196
78,-2.3505719504524585
79,-2.254367034298714
80,-2.1572409381342883
81,-2.0717772093874265
82,-1.9583917390323313
83,-1.863347536905331
84,-1.7618372648435439
85,-1.6563300214268952
86,-1.5690514289038975
87,-1.4665513804270516
88,-1.3795795440716434
89,-1.285250179706908
90,-1.1807003887279541
50,-4.989493157410996
51,-4.89812443402626
52,-4.807468718656065
53,-4.710322403712709
54,-4.619591633187023
55,-4.511689004663387
56,-4.416971161505995
57,-4.313971281675299
58,-4.222387130025136
59,-4.12221369570607
60,-4.02217940212109
61,-3.9346185541291887
62,-3.841113220361401
63,-3.763977915308392
64,-3.6684918790736605
65,-3.576516824159484
66,-3.4826894212756105
67,-3.3980630741426308
68,-3.3030597007452625
69,-3.209791892260585
70,-3.113724781153032
71,-3.0193050406719926
72,-2.931278286585344
73,-2.847186315792793
74,-2.747475049670668
75,-2.6414081212769682
76,-2.543184078558344
77,-2.447100220421835
78,-2.359541495768695
79,-2.251886823952229
80,-2.1519141142129317
81,-2.0653584603222277
82,-1.969623406089659
83,-1.873100511894416
84,-1.7655988562012943
85,-1.6585641651529583
86,-1.567041316825014
87,-1.4599575997099268
88,-1.381684845477298
89,-1.2699185246817866
90,-1.1686240597371644
50,-5.00357730881013
51,-4.888287290636363
52,-4.793129075566801
53,-4.697416579278512
54,-4.610094442323671
55,-4.516660612225635
56,-4.415867864326062
57,-4.314964080856714
58,-4.227270328657246
59,-4.133789648689023
60,-4.036221006921635
61,-3.942543338737477
62,-3.850711073560864
63,-3.763188786804976
64,-3.6638054833404703
65,-3.5723725069131183
66,-3.4796469438590654
67,-3.3966333849887587
68,-3.3014401430797906
69,-3.1939747159308585
70,-3.115692596162109
71,-3.0292926780515805
72,-2.929809590768021
73,-2.8407984425937682
74,-2.7410082900799786
75,-2.6560728291519062
76,-2.5440634446450625
77,-2.4510101354095895
78,-2.348090268861259
79,-2.24853391276587
80,-2.1591741114215024
81,-2.0675179622279907
82,-1.9591920915044503
83,-1.8566431804022807
84,-1.7681724390884626
85,-1.6629337611984434
86,-1.5692128274521095
87,-1.4593601119549158
88,-1.3726513741353197
89,-1.2774636015311691
90,-1.1747708256136504
50,-4.998005213173381
51,-4.889280901298154
52,-4.78624942896363
53,-4.699905964594482
54,-4.630373829488674
55,-4.504094799957485
56,-4.409723586664123
57,-4.322643682973223
58,-4.22539138949764
59,-4.116327730875012
60,-4.029444684269832
61,-3.9442309195003116
62,-3.839088760784429
63,-3.7624888696548187
64,-3.669052761440313
65,-3.570004173473983
66,-3.4734653785434655
67,-3.398190833983688
68,-3.301205662863054
69,-3.2011550220320877
70,-3.1075233844511256
71,-3.0202675563826817
72,-2.9236671268736814
73,-2.8285074269332666
74,-2.7482631477288146
75,-2.648057997195273
76,-2.54134305578708
77,-2.453834182707206
78,-2.349690636862399
79,-2.259627503219251
80,-2.153556005750974
81,-2.066292503237075
82,-1.9676958593553484
83,-1.8712702964109273
84,-1.7629631316776275
85,-1.6616342851512091
86,-1.55117303237417
87,-1.453079725857024
88,-1.3717467128981835
89,-1.2675935162926648
90,-1.1679745136833675
50,-4.98708281703039
51,-4.89441106729756
52,-4.816049356507528
53,-4.6991719308661635
54,-4.597532536885782
55,-4.513033292540334
56,-4.405712861152876
57,-4.306033465030772
58,-4.218770390352659
59,-4.125972473306809
60,-4.017485613803272
61,-3.9359844038564145
62,-3.846363812432958
63,-3.7582660326438377
64,-3.660825543115751
65,-3.575027383431876
66,-3.4735076831156566
67,-3.3977627641646286
68,-3.303327821628167
69,-3.197431979036281
70,-3.108129010630257
71,-3.0223475069898638
72,-2.9159440685250084
73,-2.840541441460063
74,-2.7340055443316245
75,-2.6502529328062487
76,-2.5485983864643824
77,-2.4348831077008617
78,-2.3479027425529013
79,-2.243525578931462
80,-2.1491555156356257
81,-2.0638850351538767
82,-1.9686730322754336
83,-1.8665241351576622
84,-1.7594586304840896
85,-1.6540501861949113
86,-1.5703433316945248
87,-1.4631431719261392
88,-1.3778182614232357
89,-1.2810461079243627
90,-1.1747285419922744
50,-4.993063477581561
51,-4.889484796654132
52,-4.8013786179572016
53,-4.7066492393424495
54,-4.6140013848848636
55,-4.506771014666031
56,-4.406596675915984
57,-4.319088572234486
58,-4.229305551521135
59,-4.123683013001943
60,-4.020949344310789
61,-3.9415445890060066
62,-3.8516477694004667
63,-3.7681414890067106
64,-3.6587997070031095
65,-3.57076698514811
66,-3.4780388334452064
67,-3.394554295792855
68,-3.3032117352855126
69,-3.2005092469350744
70,-3.108377995491663
71,-3.0253118786671083
72,-2.9213381683018365
73,-2.8438066068491916
74,-2.737901569565911
75,-2.654912757557177
76,-2.552528441457456
77,-2.4395938091561393
78,-2.3525998284902045
79,-2.2451856529436407
80,-2.1526758880902204
81,-2.071374743492043
82,-1.9731792309650535
83,-1.8701038755085286
84,-1.7628458405460672
85,-1.6623242864595427
86,-1.5736042013430556
87,-1.4632905392080175
88,-1.379322219324096
89,-1.2864459175943173
90,-1.1766309621780724
50,-4.988932906369441
51,-4.886092476445525
52,-4.790070342043622
53,-4.690970069560686
54,-4.61575715740806
55,-4.513434441800804
56,-4.422979202560343
57,-4.307267341726101
58,-4.214240997790148
59,-4.127406078945394
60,-4.032106783095515
61,-3.941726967564665
62,-3.8303713490333005
63,-3.7547713297721708
64,-3.671763090059322
65,-3.5679864328538136
66,-3.466719665643101
67,-3.3966672978583072
68,-3.2968178958412286
69,-3.2020367368014693
70,-3.107020663072598
71,-3.0182113235653443
72,-2.927184178777745
73,-2.830714505055491
74,-2.747595022547107
75,-2.6365590537355375
76,-2.535640304099746
77,-2.461280403673485
78,-2.3563056801560687
79,-2.2597522494890354
80,-2.158218239712843
81,-2.055935417988746
82,-1.9591016370378957
83,-1.8607757116016368
84,-1.7694771930512534
85,-1.656474884764954
86,-1.5575320972262299
87,-1.4643385277596208
88,-1.373557995310932
89,-1.269109054920208
90,-1.1738912725041941
50,-4.983970439313342
51,-4.886330376422925
52,-4.799103750123056
53,-4.700861550080405
54,-4.603210978462123
55,-4.505797660433542
56,-4.399783068019236
57,-4.310299296573803
58,-4.223330143830331
59,-4.111711269013429
60,-4.02037571864904
61,-3.9374502585688895
62,-3.850089352130028
63,-3.7622473979322555
64,-3.656414875693654
65,-3.566945976776545
66,-3.4715867842201606
67,-3.3965183757893547
68,-3.3001779755888543
69,-3.194356209830149
70,-3.101913370977913
71,-3.019603393737277
72,-2.921389078406971
73,-2.8384316124495275
74,-2.733488053862214
75,-2.6480007910261487
76,-2.5516114632257536
77,-2.4366659728431763
78,-2.3495700133819293
79,-2.241349994122967
80,-2.144576399667668
81,-2.067811703319724
82,-1.9666546389949227
83,-1.8642334719750329
84,-1.755426434537225
85,-1.6582260993626554
86,-1.5750049393415817
87,-1.4617396093950714
88,-1.3789174454265007
89,-1.2893711107849113
90,-1.175458580721333
50,-4.98424691271613
51,-4.8864933030533875
52,-4.798809208003334
53,-4.6969381423194365
54,-4.603258938724938
55,-4.507919416069319
56,-4.400689563185825
57,-4.309246806356732
58,-4.2211477434089675
59,-4.112341303184073
60,-4.01951408175181
61,-3.935183053635218
62,-3.8511182156586137
63,-3.763122767748454
64,-3.6562951072582304
65,-3.568356408244485
66,-3.4717572572627398
67,-3.395544819548082
68,-3.2989610478992146
69,-3.1939088143754826
70,-3.1007079988791055
71,-3.0211234928008297
72,-2.922382303648989
73,-2.839473921523915
74,-2.7355769776150693
75,-2.6472253720641774
76,-2.5513452130310097
77,-2.4344941353880944
78,-2.3527530277183692
79,-2.2407735889729263
80,-2.147198828266468
81,-2.0655488125427546
82,-1.9679878160067326
83,-1.8641619764377368
84,-1.7570045927397837
85,-1.6569061512268435
86,-1.5764514081389933
87,-1.461803268875925
88,-1.3757994518805885
89,-1.2917253128366544
90,-1.1728790670701745
50,-5.014280484200415
51,-4.910305832570467
52,-4.821341427983123
53,-4.710269919240366
54,-4.625172241260893
55,-4.530117112920112
56,-4.423066566901747
57,-4.327705025279706
58,-4.24518440420303
59,-4.142744924430733
60,-4.038042106386526
61,-3.948067587680213
62,-3.864418086599325
63,-3.782569044845598
64,-3.67373282908953
65,-3.582403065477642
66,-3.477302397953818
67,-3.4010915207919896
68,-3.3082962086251175
69,-3.21865757698478
70,-3.118972421785249
71,-3.027721513543137
72,-2.927346053089798
73,-2.836901197132903
74,-2.752565717286444
75,-2.6466839609586295
76,-2.540785766984283
77,-2.4619741389505516
78,-2.351892462177687
79,-2.259769536701943
80,-2.1580657815229634
81,-2.0605442922785824
82,-1.9603878580865408
83,-1.8570363544377115
84,-1.7628542601026465
85,-1.653548057789496
86,-1.5518365205536946
87,-1.4611193966980696
88,-1.3696695149750828
89,-1.2756330192489855
90,-1.165808269116313
50,-5.003627202887168
51,-4.898766201445869
52,-4.806149737572854
53,-4.713299074861721
54,-4.625132847080018
55,-4.518454226996305
56,-4.425566396845325
57,-4.321625637146482
58,-4.220899767968297
59,-4.130728800970836
60,-4.034260365891981
61,-3.955231841554183
62,-3.8363915739615164
63,-3.7574913392798397
64,-3.6734734788941856
65,-3.5726954552914827
66,-3.4778004766372033
67,-3.3964198698851464
68,-3.2967938244647086
69,-3.188443892421059
70,-3.098462707313571
71,-3.0238482833260356
72,-2.9234721411664513
73,-2.842860284497008
74,-2.74604420213679
75,-2.646366493658132
76,-2.5444043275982358
77,-2.4415253832383463
78,-2.3542321594663314
79,-2.234746120576665
80,-2.145539326772492
81,-2.0572977064410916
82,-1.9526913082547657
83,-1.8573377591671996
84,-1.750300472358015
85,-1.6482393692868986
86,-1.561900993815542
87,-1.44593336238881
88,-1.3612883501665445
89,-1.2586193820871483
90,-1.1620273893794582
50,-4.994730972438208
51,-4.892593894741988
52,-4.802936781952831
53,-4.712242183416346
54,-4.62478747582271
55,-4.516673178317107
56,-4.429009867544213
57,-4.320392904227546
58,-4.222601753772633
59,-4.124914570062188
60,-4.025957197922011
61,-3.9544092039584693
62,-3.838762829247617
63,-3.7578317362568447
64,-3.6732589676085996
65,-3.564841575901765
66,-3.472308498373849
67,-3.3942657528899076
68,-3.2929224189181485
69,-3.188561509274845
70,-3.1051948436962014
71,-3.00644168050511
72,-2.9227152830829506
73,-2.8369781117653243
74,-2.741944349902054
75,-2.6462106011124007
76,-2.5312584994032314
77,-2.4513408889602295
78,-2.342595622981339
79,-2.2390343026364463
80,-2.137569960644028
81,-2.0431602486654876
82,-1.952495645617547
83,-1.8521434215525292
84,-1.7473915824150368
85,-1.639753711310855
86,-1.557386256188002
87,-1.4386577100969147
88,-1.3579308924511377
89,-1.2548248330494154
90,-1.1578237302939478
50,-4.988876787411696
51,-4.923863746285416
52,-4.805344530374156
53,-4.698463048794663
54,-4.623662939793156
55,-4.516206676057402
56,-4.413654671662406
57,-4.314953090913315
58,-4.221398441006812
59,-4.134104218987836
60,-4.028696657766123
61,-3.9270917193503
62,-3.845328971919137
63,-3.7668682003300393
64,-3.6550234888377187
65,-3.569382224991449
66,-3.471412429651401
67,-3.388320114733804
68,-3.3015862083324823
69,-3.201792685869867
70,-3.0978316192775064
71,-3.0178207135432245
72,-2.911155996056537
73,-2.8293857567269223
74,-2.7268816381942527
75,-2.627880900144425
76,-2.5404308535524063
77,-2.431600751625315
78,-2.3415198978633778
79,-2.2437499779377577
80,-2.1445001584429284
81,-2.0558752639890554
82,-1.9442829186816484
83,-1.8454606603593156
84,-1.7521326695583297
85,-1.6444899993686695
86,-1.5377031265248866
87,-1.4505328537953022
88,-1.3573095309758976
89,-1.2594581154625661
90,-1.1538471966531512
50,-4.999643132965577
51,-4.8930832422216834
52,-4.798162313615572
53,-4.686106054866217
54,-4.616553029583219
55,-4.506423121331305
56,-4.422121485058068
57,-4.311849367175045
58,-4.22046493804868
59,-4.121260998676071
60,-4.02324635678272
61,-3.9420995994015064
62,-3.846606059909972
63,-3.748058413673164
64,-3.6655897051243147
65,-3.569873638505404
66,-3.470432952267175
67,-3.395082283115554
68,-3.299122742477682
69,-3.1972205690204665
70,-3.1061204198933514
71,-3.0185335261393282
72,-2.926163858477503
73,-2.8341234194607043
74,-2.7448899593390794
75,-2.654101483691253
76,-2.5304507167820702
77,-2.446588472379081
78,-2.350334634616059
79,-2.236010578785747
80,-2.129960893297941
81,-2.0464154348274426
82,-1.950646147761361
83,-1.8529771688982557
84,-1.7471991108607818
85,-1.6375858210550598
86,-1.5540757858289274
87,-1.4439844207622494
88,-1.3606309603019158
89,-1.2498826688438442
90,-1.1490290474671938
50,-5.006857347770447
51,-4.901655421572729
52,-4.806109161102702
53,-4.6957254714360985
54,-4.622667248830138
55,-4.510403414985735
56,-4.431311896832789
57,-4.31806268283528
58,-4.225853999042518
59,-4.124255054032399
60,-4.026633399320598
61,-3.9458800365342466
62,-3.8483004235415903
63,-3.749647986238604
64,-3.666733447022463
65,-3.570865639620041
66,-3.471461231654841
67,-3.395114597929127
68,-3.298490165206337
69,-3.198031171148515
70,-3.1041225702720827
71,-3.017607538129392
72,-2.9235693180924276
73,-2.833461440484481
74,-2.7456054434736337
75,-2.653524626222803
76,-2.528367718329165
77,-2.445441375166412
78,-2.3485824136276343
79,-2.2352852033682176
80,-2.130202823500921
81,-2.0487462886613015
82,-1.9490348895210725
83,-1.8513535022326248
84,-1.7393134284476848
85,-1.633739681361401
86,-1.5528381892436762
87,-1.4442338055867807
88,-1.3609934869789306
89,-1.2507522932475688
90,-1.147043950512604
50,-5.002263827740508
51,-4.901683423755327
52,-4.818319410757933
53,-4.724823112701854
54,-4.625903303948118
55,-4.525732801028694
56,-4.41096217888513
57,-4.321251793640592
58,-4.22674635186079
59,-4.133538371862799
60,-4.03157963982645
61,-3.9405453746850174
62,-3.8352257532100853
63,-3.7738226430591775
64,-3.663549539042869
65,-3.5656304944501636
66,-3.4704328677453082
67,-3.392157921461498
68,-3.2961326122715806
69,-3.195912776999157
70,-3.101612254021248
71,-3.014997601230031
72,-2.912874768420863
73,-2.8276757782850424
74,-2.72528287666003
75,-2.6215193566708783
76,-2.5404964478485708
77,-2.432519674896268
78,-2.3353865406569962
79,-2.241019666873897
80,-2.1452133496106263
81,-2.0477655041465903
82,-1.9477109682973317
83,-1.843317789132253
84,-1.757133739356423
85,-1.6471900201766718
86,-1.539044711106313
87,-1.443080372837007
88,-1.3490922966906012
89,-1.2611288604697268
90,-1.1556235674871305
50,-5.004334181536814
51,-4.8929360612993245
52,-4.798440434072664
53,-4.701523434389971
54,-4.6265908696990605
55,-4.513273341552983
56,-4.428097947238759
57,-4.322728825906786
58,-4.223130706113838
59,-4.129232082341819
60,-4.025610896728057
61,-3.9479209079112927
62,-3.846062916118303
63,-3.754171209204808
64,-3.6695200208326106
65,-3.5697130780460817
66,-3.469057534956011
67,-3.3939987895736983
68,-3.296872193831939
69,-3.20042963044325
70,-3.1046922245057016
71,-3.0177466432994784
72,-2.9207088977474918
73,-2.832686322894693
74,-2.744569773904863
75,-2.6523785594641183
76,-2.5289316351231843
77,-2.4423269053039944
78,-2.3489621081532506
79,-2.2358967546926523
80,-2.1315265803808408
81,-2.0503886258543442
82,-1.9475424322132049
83,-1.8518777371911688
84,-1.7392056472723862
85,-1.6336504808046517
86,-1.546641809185163
87,-1.4466884779203115
88,-1.3601564201917407
89,-1.2554579834761541
90,-1.1494756420252084
50,-4.995733898988075
51,-4.912637437114478
52,-4.821838708680734
53,-4.712967483757563
54,-4.619040300751563
55,-4.518880544981432
56,-4.411922140847858
57,-4.314674250028081
58,-4.227864294975779
59,-4.130113687399894
60,-4.036321690079857
61,-3.9381341634829283
62,-3.8388803410378034
63,-3.7686111136080616
64,-3.6596844590934614
65,-3.564852948587106
66,-3.4683299426799103
67,-3.3907531137303595
68,-3.293341215404546
69,-3.194351150510916
70,-3.100319112208361
71,-3.011863549832939
72,-2.914574097711421
73,-2.8247409345710484
74,-2.7235762290362606
75,-2.6227779321045466
76,-2.541216446204998
77,-2.43386104151384
78,-2.3328916582961243
79,-2.2394770125313634
80,-2.144370000329701
81,-2.0439144132429568
