t,k_t
1991,-0.3635064677849682
1992,-0.3860544541326356
1993,-0.3876324719138532
1994,-0.38333146034276844
1995,-0.42271520311345934
1996,-0.4260129126961607
1997,-0.4401475825600634
1998,-0.4530976547216679
1999,-0.46888330597183064
2000,-0.469783396557193
2001,-0.4908124295690126
2002,-0.5175326722674184
2003,-0.5197133425572525
2004,-0.5420328317586952
2005,-0.5734488851131464
2006,-0.584196365996
2007,-0.6241836915707264
2008,-0.6422311601996569
2009,-0.6528939959180985
2010,-0.6598741300845399
2011,-0.6850039854886466
2012,-0.7138561273709093
2013,-0.6946139850307387
2014,-0.7095571300756285
2015,-0.7716499099857979
2016,-0.7547444884159076
2017,-0.7922323098823805
2018,-0.7963621244275212
2019,-0.8127774288148106
1960,0
1961,0.07651634898570747
1962,0.005525345781607421
1963,0.044530237930346106
1964,0.05981359363132303
1965,-0.00991541526593522
1966,0.024479127734349865
1967,9.409267052526099e-4
1968,0.0084750434425006
1969,0.04308995032295952
1970,0.026907833295319476
1971,-0.017044408396454887
1972,-0.014811626676332804
1973,-0.03427553617374256
1974,-0.03846342404875481
1975,-0.06932222808820653
1976,-0.06675830204712445
1977,-0.06854307914358981
1978,-0.13186241799362888
1979,-0.12700663004518697
1980,-0.15362504197081023
1981,-0.15349904174442444
1982,-0.1793272028425975
1983,-0.20185842540657875
1984,-0.20710617173526666
1985,-0.22300691621122204
1986,-0.23298515734799397
1987,-0.24584575531294317
1988,-0.31786880473057066
1989,-0.3305022800442395
1990,-0.33391330393400026
1991,-0.36423800011103674
1992,-0.38556640449784807
1993,-0.3896290280431089
1994,-0.38061034330973337
1995,-0.42072436293888477
1996,-0.43077578513464293
1997,-0.43798377162080526
1998,-0.4503257433109889
1999,-0.4671705726972826
2000,-0.47486807861348174
2001,-0.48805361563229627
2002,-0.5175660980644029
2003,-0.5133966151654418
2004,-0.5401203300631084
2005,-0.5782240285646344
2006,-0.585937074113356
2007,-0.6292304758493823
2008,-0.6457745658082573
2009,-0.6484873079729765
2010,-0.6583154054299765
2011,-0.6776192490281344
2012,-0.7091809371446759
2013,-0.6966570093263386
2014,-0.705899194205984
2015,-0.7666064093173957
2016,-0.7542296806107206
2017,-0.7889112760165121
2018,-0.7952480941379988
2019,-0.8083562654856972
1960,0
1961,0.07375702127303807
1962,0.006392852830586767
1963,0.04484189767928684
1964,0.058672134273597285
1965,-0.008891735742547638
1966,0.02359191929686574
1967,4.1017015991779e-4
1968,0.009021535883747026
1969,0.04178902225604451
1970,0.026843677772033968
1971,-0.015698373905201846
1972,-0.012909278559963029
1973,-0.0295724199456337
1974,-0.0346600744309389
1975,-0.07018117440366055
1976,-0.06620399034978493
1977,-0.0695080447882319
1978,-0.12856204375025498
1979,-0.12526842384054152
1980,-0.15869351124185754
1981,-0.15267495143292809
1982,-0.18074994487750082
1983,-0.20578139167868223
1984,-0.21172100561201343
1985,-0.2287789270826935
1986,-0.2371305555781515
1987,-0.25339472797914586
1988,-0.31090130013924816
1989,-0.33831238723816265
1990,-0.3345352501896512
1991,-0.371591717360536
1992,-0.3963106375490556
1993,-0.3953658212508558
1994,-0.38746337606751136
1995,-0.4219747811661621
1996,-0.43898701131352696
1997,-0.4358614351686894
1998,-0.44968145359791595
1999,-0.4550723183068726
2000,-0.4749235877479387
2001,-0.49499446486503484
2002,-0.5271947412419268
2003,-0.5245244297489312
2004,-0.5386719980466211
2005,-0.5810166001994851
2006,-0.5805514535030237
2007,-0.6307301013687495
2008,-0.6465713587244488
2009,-0.6436901271618639
2010,-0.671389284138867
2011,-0.6828885260980816
2012,-0.7070201634233825
2013,-0.6912019000506716
2014,-0.7060948260977837
2015,-0.7661262955094994
2016,-0.7575690703813758
2017,-0.77994146741361
2018,-0.7859119492943794
2019,-0.8136969259585918
1960,0
1961,0.06531869296159457
1962,-0.004258160941078647
1963,0.02933649570331177
1964,0.05257167201271404
1965,-0.003549965055767535
1966,0.013597984530045104
1967,0.01604054139369931
1968,1.0785707789402597e-4
1969,0.04730131809268008
1970,0.02959285687278402
1971,0.006396902193898912
1972,-0.0069670875070082985
1973,-0.03181053894941023
1974,-0.0440991961638622
1975,-0.0682678378215896
1976,-0.041201322820576494
1977,-0.059516639414211356
1978,-0.11556987997496014
1979,-0.10660675037756626
1980,-0.1532824666417522
1981,-0.16255943429883934
1982,-0.17858423950341737
1983,-0.20225691665795487
1984,-0.20178823267831172
1985,-0.22796424662524592
1986,-0.22147834728893856
1987,-0.25378063066147943
1988,-0.30103427748692413
1989,-0.3307862768549001
1990,-0.3271558952255457
1991,-0.3707566040348056
1992,-0.39487585443265893
1993,-0.3952729358748304
1994,-0.38517947087083
1995,-0.4150747783032606
1996,-0.4297513343141689
1997,-0.4287966499436451
1998,-0.4440676612325861
1999,-0.44738210648167615
2000,-0.47067312351731705
2001,-0.4895459894484028
2002,-0.5177246370403547
2003,-0.5224592932912001
2004,-0.5281434610085631
2005,-0.5713353584270991
2006,-0.5792642246958212
2007,-0.6135183530306256
2008,-0.6389900034626411
2009,-0.6416182841583569
2010,-0.6513340345709986
2011,-0.6785399655813076
2012,-0.7119384173386801
2013,-0.6915140893715092
2014,-0.705953338503189
2015,-0.7556293569852431
2016,-0.7487655590442279
2017,-0.7736818084125463
2018,-0.8033754535422817
2019,-0.7932377153914663
1960,0
1961,0.076451896627184407
1962,-0.0022115158831626323
1963,0.03620971191613083
1964,0.06281680665687352
1965,-0.01696299341220198
1966,0.02279290702029867
1967,-0.0068058243051683665
1968,3.480564096033223e-4
1969,0.03646344975186546
1970,0.023992250390309722
1971,-0.020969445172928303
1972,-0.013473683775104151
1973,-0.04348228041523839
1974,-0.042355492480324414
1975,-0.077770552803653
1976,-0.0656572647321007
1977,-0.06615174928657842
1978,-0.13053286759709812
1979,-0.1288581881392178
1980,-0.16499238733790456
1981,-0.15971936423608485
1982,-0.19183986310683643
1983,-0.20539019903366135
1984,-0.19655163657596256
1985,-0.23134102992098435
1986,-0.2250511264191708
1987,-0.25675238812727497
1988,-0.3067321447750579
1989,-0.3359856937348129
1990,-0.33010571075028783
1991,-0.37665880830406023
1992,-0.3973677968916157
1993,-0.4028657424381881
1994,-0.39503957764444286
1995,-0.4257668819466764
1996,-0.4303578406312817
1997,-0.4352185704671546
1998,-0.44463730994829487
1999,-0.46153538425671253
2000,-0.47208061114384575
2001,-0.48616575660799866
2002,-0.5202701112484227
2003,-0.5096756915645954
2004,-0.5191889675643492
2005,-0.5715297649737846
2006,-0.5964524508533962
2007,-0.6388561996045634
2008,-0.648450353005069
2009,-0.6341255289739108
2010,-0.6628613701209165
2011,-0.6816887849649966
2012,-0.7057432715225044
2013,-0.677554746079722
2014,-0.7122807862735223
2015,-0.7658405209192727
2016,-0.7399608869489732
2017,-0.7839675312578078
2018,-0.7995672235550727
2019,-0.8047003037742204
1960,0
1961,0.05518353461121627
1962,-0.008367603533361216
1963,0.034254963076436024
1964,0.05699285687776683
1965,-0.019644072731183557
1966,0.005236548355848197
1967,0.005881826711722801
1968,-0.00169959812799454
1969,0.049982089628024494
1970,0.028567468966432426
1971,-0.002595666022371152
1972,-0.01635053213954989
1973,-0.0338658916162032
1974,-0.045915032232553436
1975,-0.07637072647428055
1976,-0.04924543260037183
1977,-0.07632566813775313
1978,-0.124112297404856
1979,-0.1229613504163242
1980,-0.1543826264484402
1981,-0.15729696645234856
1982,-0.1747669880362408
1983,-0.2013268175283756
1984,-0.21832189846990477
1985,-0.24340345981500383
1986,-0.23934525587759461
1987,-0.2640924810860489
1988,-0.31513777272826293
1989,-0.33875453306880443
1990,-0.33449708492104935
1991,-0.37330830965154504
1992,-0.39659463131882644
1993,-0.4093562570777532
1994,-0.40074878095385047
1995,-0.42644392802506303
1996,-0.43101309508452956
1997,-0.4345338131657392
1998,-0.44497905720868786
1999,-0.46279570732364816
2000,-0.47424319136758347
2001,-0.48898368163107847
2002,-0.5202416917799039
2003,-0.5151136731429868
2004,-0.52172192656463
2005,-0.5769116423435986
2006,-0.5910161966053221
2007,-0.640773092242512
2008,-0.6574789331875316
2009,-0.6429165263982132
2010,-0.6634307182815308
2011,-0.6959841572493806
2012,-0.7093968394653836
2013,-0.692877055645744
2014,-0.7019756692761961
2015,-0.7654002195137879
2016,-0.7635647253139991
2017,-0.7715804735847956
2018,-0.8005570104333222
2019,-0.8183174134715379
1960,0
1961,0.060320988175602684
1962,0.0015294386682289064
1963,0.03202087645135828
1964,0.05030449893684073
1965,-0.022639267307131106
1966,0.018661059108578272
1967,-1.566654853401903e-4
1968,0.0019726679150256533
1969,0.043102391019042334
1970,0.034307320412373374
1971,-0.020142195801946657
1972,-0.014088982397040825
1973,-0.032310911212462004
1974,-0.038542173550466755
1975,-0.078741092055731
1976,-0.06914841798300855
1977,-0.07206701534209459
1978,-0.13403693517327617
1979,-0.1290137569744383
1980,-0.17337893512846664
1981,-0.16483553359682468
1982,-0.1902875604460775
1983,-0.21987698910962547
1984,-0.20240132301556105
1985,-0.23309220179608078
1986,-0.23452502058301233
1987,-0.26566896057020495
1988,-0.32533301684946725
1989,-0.3424289858984648
1990,-0.3433944110897657
1991,-0.3742253574822625
1992,-0.38991790779532653
1993,-0.38653913471788276
1994,-0.38776670122327317
1995,-0.4280715618863329
1996,-0.4111046232140123
1997,-0.4488921159472995
1998,-0.47838617408345924
1999,-0.46649153079150624
2000,-0.4769963861775472
2001,-0.49818259950120153
2002,-0.5247745113377859
2003,-0.5251661786932462
2004,-0.5468455724669145
2005,-0.5839820164510537
2006,-0.5926763162291243
2007,-0.6223427718198841
2008,-0.6476082801655437
2009,-0.6435275927375159
2010,-0.6706475572614679
2011,-0.6880201172961814
2012,-0.719546005771052
2013,-0.6935093800993603
2014,-0.7167532735401172
2015,-0.7649218405300126
2016,-0.74940320247075
2017,-0.7831838586767623
2018,-0.8043991701832696
2019,-0.8188747192073121
1960,0
1961,0.07017804684137524
1962,-0.003081587590509672
1963,0.029775710444820087
1964,0.05849288302947487
1965,-0.01039332621437289
1966,0.0021114203963349745
1967,-0.002266632606268232
1968,-0.004665284875758584
1969,0.03391863287925556
1970,0.013027042726276267
1971,0.0023966660356011375
1972,-0.016369368192194166
1973,-0.0399845219802484
1974,-0.051639479969647094
1975,-0.07021077462895674
1976,-0.04968457164438395
1977,-0.0698295015414356
1978,-0.12032629805616568
1979,-0.11888944634282056
1980,-0.15181096556040033
1981,-0.15706687684493903
1982,-0.17979421907412577
1983,-0.19977177052005296
1984,-0.2063321855420324
1985,-0.23987902784411827
1986,-0.23096185537354647
1987,-0.2596463582480225
1988,-0.3057825044996383
1989,-0.3342658542448365
1990,-0.3396230749068551
1991,-0.3692889697610236
1992,-0.38619169037329387
1993,-0.3820673368841513
1994,-0.38460362457548725
1995,-0.42459979294543576
1996,-0.4076537756069498
1997,-0.4445960238508334
1998,-0.4751293233654795
1999,-0.4641312797522597
2000,-0.46917544949184276
2001,-0.5016159026483726
2002,-0.5208339227982371
2003,-0.5219824450691396
2004,-0.544622963458265
2005,-0.5810106922666167
2006,-0.5809894324006714
2007,-0.6327346726460145
2008,-0.64335108317092
2009,-0.6370881000100782
2010,-0.6619034288184444
2011,-0.6917818578142167
2012,-0.704632910662839
2013,-0.6926944503230661
2014,-0.7071393622503566
2015,-0.7690636385930213
2016,-0.7702191199459991
2017,-0.7887001239737466
2018,-0.7985210355439296
2019,-0.8028027245548224
1960,0
1961,0.07512948159285768
1962,0.01139319551865732
1963,0.0409331445162609
1964,0.06052976383752496
1965,-0.006203339907198975
1966,0.03722812171650792
1967,0.009363113724321488
1968,0.00965994620663781
1969,0.037427855624401526
1970,0.03391634243359721
1971,-0.010191716963451586
1972,-0.00669505586391891
1973,-0.03561335411548316
1974,-0.04733486992524545
1975,-0.07118602409039707
1976,-0.05035336197086996
1977,-0.059223422570227044
1978,-0.12466675520965365
1979,-0.11965815036478304
1980,-0.154808240181251
1981,-0.157096380337901
1982,-0.17955588784607726
1983,-0.2022247793618155
1984,-0.20038738109231113
1985,-0.2375345941774293
1986,-0.23635846054871704
1987,-0.2647310561219539
1988,-0.3122916178760675
1989,-0.33757713766229314
1990,-0.33884664500656764
1991,-0.378216464179873
1992,-0.3893292357237867
1993,-0.3992853474722254
1994,-0.38984175004760807
1995,-0.419608992275454
1996,-0.42957919963857033
1997,-0.431589675819495
1998,-0.43727904983557087
1999,-0.457131335771728
2000,-0.46667488294849635
2001,-0.4922089108908758
2002,-0.5107869454342839
2003,-0.5117972047612643
2004,-0.5284573990370643
2005,-0.5962330125407551
2006,-0.5836424970211219
2007,-0.6362679757988434
2008,-0.6494752055975033
2009,-0.6434438403144749
2010,-0.6684801147062424
2011,-0.6949213841794821
2012,-0.7090113355866033
2013,-0.6914348361401321
2014,-0.7123265808121111
2015,-0.7828925500617334
2016,-0.7671305870732102
2017,-0.7913573610212141
2018,-0.8027317539592715
2019,-0.8119060514486437
1960,0
1961,0.07918415175247263
1962,0.019148454645570627
1963,0.041299888918224385
1964,0.058883785694842684
1965,-0.012518052756764061
1966,0.03147544193206802
1967,0.015444765766264626
1968,-4.3730592850584006e-4
1969,0.04804297214289197
1970,0.043679377548767856
1971,-0.00976211955707867
1972,-0.016435353269880153
1973,-0.027757382298036534
1974,-0.031580200352923256
1975,-0.08404192428790735
1976,-0.05489138784366383
1977,-0.06803636948595776
1978,-0.12802500817046372
1979,-0.12243509425006667
1980,-0.16332665643257463
1981,-0.15831571821221466
1982,-0.18495226569049517
1983,-0.2028926359446555
1984,-0.20100580738578824
1985,-0.22552143066476257
1986,-0.22673475970736068
1987,-0.24917011879411965
1988,-0.31776386676068497
1989,-0.33397458309407513
1990,-0.33141388611664346
1991,-0.36517832789554755
1992,-0.3824285759981262
1993,-0.38804267107276574
1994,-0.3893386941861593
1995,-0.4232994099411524
1996,-0.4122326127306078
1997,-0.4403546000905678
1998,-0.46374225547245934
1999,-0.47083958722547603
2000,-0.4856137221619717
2001,-0.4897885696616825
2002,-0.5421398860742352
2003,-0.5267667486250088
2004,-0.5398788659065701
2005,-0.5845897493326516
2006,-0.5904487392185591
2007,-0.6375579579181391
2008,-0.6531946554608176
2009,-0.6561732028731277
2010,-0.6642511540393857
2011,-0.6930390543497328
2012,-0.7167784817715642
2013,-0.6936470273565116
2014,-0.7192306133420163
2015,-0.7818323658651867
2016,-0.7702468079832302
2017,-0.7903594017937892
2018,-0.8044563759994728
2019,-0.8155475778494718
1960,0
1961,0.08062749741730312
1962,0.015411635919680039
1963,0.03824454287309651
1964,0.059636502960659074
1965,-0.010063593538902297
1966,0.02966030929726474
1967,0.01866413589896034
1968,-0.004919005013544781
1969,0.04235493542960331
1970,0.03493759539752933
1971,-0.010624247693479253
1972,-0.017696431062789925
1973,-0.0331479788142448
1974,-0.02994941207341771
1975,-0.07629609803988179
1976,-0.04655911757358475
1977,-0.0689855723139108
1978,-0.1273486490060871
1979,-0.12317765942057107
1980,-0.16341435427750978
1981,-0.15821088521726612
1982,-0.18257872482306037
1983,-0.1882269734659312
1984,-0.20172320904678456
1985,-0.24408573605649342
1986,-0.23987314957176692
1987,-0.2622245199725615
1988,-0.3263262360525945
1989,-0.3374224133887878
1990,-0.3387138778896432
1991,-0.3815622395219726
1992,-0.38503786495286446
1993,-0.39208448554283987
1994,-0.39098282708451176
1995,-0.4431495239533395
1996,-0.4230007769504017
1997,-0.43460295091442835
1998,-0.4585289975955385
1999,-0.4612875560949156
2000,-0.472999582690957
2001,-0.4964392741932092
2002,-0.5116141788282871
2003,-0.5228373094651889
2004,-0.5416690310290618
2005,-0.5749231284483044
2006,-0.6005099677319871
2007,-0.6339445457497567
2008,-0.6487656665465359
2009,-0.6300531239152493
2010,-0.6554906254800796
2011,-0.6803936954238431
2012,-0.7186987903399674
2013,-0.7058379735169779
2014,-0.7135308544520448
2015,-0.7643350514887722
2016,-0.7481139127755065
2017,-0.7837365414507461
2018,-0.8073985433514124
2019,-0.8160746444770928
1960,0
1961,0.07070073932522267
1962,0.0034150581657302784
1963,0.03467933854022932
1964,0.05899113054306183
1965,-0.015216097349253815
1966,0.0252920724190487
1967,0.00838317722878278
1968,-0.012770535523919848
1969,0.037005309054386266
1970,0.012218461090506205
1971,-0.006869224247565817
1972,-0.021222608220750647
1973,-0.043304625332613776
1974,-0.05044296130959602
1975,-0.09586581774045802
1976,-0.06410167510145107
1977,-0.08821446888931839
1978,-0.13748210798283225
1979,-0.1482784995476622
1980,-0.17283195174847113
1981,-0.17189633288617293
1982,-0.2008769926189038
1983,-0.22620909293496885
1984,-0.21821242683441006
1985,-0.2514172708338804
1986,-0.24990456281901438
1987,-0.27745609116639147
1988,-0.34021424929323846
1989,-0.3643030436601149
1990,-0.3603497451912885
1991,-0.385732294514099
1992,-0.4171319190645718
1993,-0.41362512665306117
1994,-0.40221871714232194
1995,-0.45943102070479236
1996,-0.4456804972675257
1997,-0.46204787285417426
1998,-0.48560457100190296
1999,-0.4942382531520632
2000,-0.48800129744610926
2001,-0.5213429315243491
2002,-0.5410347061675539
2003,-0.5492754056410957
2004,-0.5568137557123675
2005,-0.6075807397679777
2006,-0.619609731646422
2007,-0.6565343760181129
2008,-0.6862983163496661
2009,-0.6793137632597827
2010,-0.7088428051431
2011,-0.7180426185718551
2012,-0.7547564388681438
2013,-0.7334529313180788
2014,-0.7412795957402081
2015,-0.8047409976739945
2016,-0.79229391985311
2017,-0.8252588713785365
